site_id,station_name,hour,rows,nrmse_percent,mae_mw,rmse_mw,bias_percent,pred_actual_ratio,actual_zero_ratio,pred_zero_ratio,scene_main,risk_flags
S020,国能赫睿光伏电站,12,122,25.5662,0.8248,0.9715,-54.3248,0.4568,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S020,国能赫睿光伏电站,13,122,22.9747,0.7176,0.873,-52.6646,0.4734,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S020,国能赫睿光伏电站,14,122,21.0,0.641,0.798,-56.6081,0.4339,0.0164,0.0,low,high_nrmse|high_bias|under_prediction
S020,国能赫睿光伏电站,15,122,12.2333,0.341,0.4649,-42.5905,0.5741,0.0082,0.0,low,high_bias|under_prediction
S020,国能赫睿光伏电站,16,122,6.781,0.1739,0.2577,-5.5564,0.9444,0.0164,0.0,low,ok
S020,国能赫睿光伏电站,17,122,3.1505,0.0758,0.1197,80.1514,1.8015,0.5492,0.5246,low,high_bias|over_prediction
S020,国能赫睿光伏电站,18,122,6.5354,0.2478,0.2483,5124.0301,52.2403,0.8852,0.0,night,high_bias|over_prediction
S020,国能赫睿光伏电站,19,122,6.2465,0.2374,0.2374,2895895241672.371,28958952416.7237,1.0,0.0,night,high_bias|over_prediction
S021,国能鑫江源光伏电站,6,122,10.0368,0.2206,0.2208,7689.8411,77.8984,0.9098,0.0,night,high_bias|over_prediction
S021,国能鑫江源光伏电站,7,122,9.7312,0.2039,0.2141,282.1687,3.8217,0.3934,0.0,low,high_bias|over_prediction
S021,国能鑫江源光伏电站,8,122,9.7661,0.1652,0.2149,-1.7104,0.9829,0.0492,0.0,low,ok
S021,国能鑫江源光伏电站,9,122,18.7384,0.3133,0.4122,-43.5938,0.5641,0.0328,0.0,low,high_bias|under_prediction
S021,国能鑫江源光伏电站,10,122,25.1427,0.448,0.5531,-53.0296,0.4697,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S021,国能鑫江源光伏电站,11,122,28.8648,0.5379,0.635,-55.8679,0.4413,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S021,国能鑫江源光伏电站,12,122,31.9264,0.6065,0.7024,-58.9691,0.4103,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S021,国能鑫江源光伏电站,13,122,27.5017,0.4947,0.605,-53.5273,0.4647,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S021,国能鑫江源光伏电站,14,122,23.2312,0.4125,0.5111,-50.396,0.496,0.0246,0.0,low,high_nrmse|high_bias|under_prediction
S021,国能鑫江源光伏电站,15,122,13.1472,0.2149,0.2892,-32.4998,0.675,0.0082,0.0,low,high_bias|under_prediction
S021,国能鑫江源光伏电站,16,122,8.3821,0.1457,0.1844,21.9383,1.2194,0.0328,0.0,low,high_bias
S021,国能鑫江源光伏电站,17,122,5.3579,0.0739,0.1179,151.3434,2.5134,0.6475,0.5246,low,high_bias|over_prediction
S021,国能鑫江源光伏电站,18,122,10.6487,0.234,0.2343,7318.7082,74.1871,0.9262,0.0,night,high_bias|over_prediction
S021,国能鑫江源光伏电站,19,122,10.7401,0.2363,0.2363,2882631609841.313,28826316098.4131,1.0,0.0,night,high_bias|over_prediction
S022,浦西光伏电站,6,122,4.2885,0.138,0.1389,2903.7276,30.0373,0.8852,0.0,night,high_bias|over_prediction
S022,浦西光伏电站,7,122,3.871,0.107,0.1254,31.0889,1.3109,0.1885,0.0,low,high_bias|over_prediction
S022,浦西光伏电站,8,122,7.3506,0.1865,0.2382,-26.28,0.7372,0.0082,0.0,low,high_bias|under_prediction
S022,浦西光伏电站,9,122,9.9014,0.2601,0.3208,-18.351,0.8165,0.0,0.0,mid,ok
S022,浦西光伏电站,10,122,14.7428,0.3863,0.4777,-24.118,0.7588,0.0,0.0,mid,high_bias
S022,浦西光伏电站,11,122,16.9462,0.4569,0.5491,-26.0342,0.7397,0.0,0.0,mid,high_bias|under_prediction
S022,浦西光伏电站,12,122,18.8675,0.5051,0.6113,-27.0711,0.7293,0.0,0.0,clear_peak,high_bias|under_prediction
S022,浦西光伏电站,13,122,16.2821,0.4316,0.5275,-26.3154,0.7368,0.0,0.0,clear_peak,high_bias|under_prediction
S022,浦西光伏电站,14,122,14.0704,0.3571,0.4559,-24.8154,0.7518,0.0,0.0,mid,high_bias
S022,浦西光伏电站,15,122,7.9523,0.2041,0.2577,-20.6783,0.7932,0.0,0.0,mid,high_bias
S022,浦西光伏电站,16,122,3.6829,0.0908,0.1193,6.8693,1.0687,0.0082,0.0,mid,ok
S022,浦西光伏电站,17,122,2.2078,0.0443,0.0715,52.7703,1.5277,0.2869,0.5164,night,high_bias|over_prediction
S022,浦西光伏电站,18,122,4.0797,0.1316,0.1322,2675.6313,27.7563,0.8607,0.0,night,high_bias|over_prediction
S022,浦西光伏电站,19,122,4.0758,0.1321,0.1321,1611075489689.4797,16110754896.8948,1.0,0.0,night,high_bias|over_prediction
S023,连洋徐圩光伏发电站,6,122,1.3671,0.2199,0.2238,1958.0852,20.5809,0.918,0.0,night,high_bias|over_prediction
S023,连洋徐圩光伏发电站,7,122,2.4539,0.2683,0.4017,-32.6111,0.6739,0.3443,0.0,low,high_bias|under_prediction
S023,连洋徐圩光伏发电站,8,122,4.8033,0.5988,0.7863,-17.1988,0.828,0.0164,0.0,low,ok
S023,连洋徐圩光伏发电站,9,122,6.6962,0.7838,1.0962,0.8941,1.0089,0.0,0.0,mid,ok
S023,连洋徐圩光伏发电站,10,122,8.241,1.0527,1.3491,1.5754,1.0158,0.0,0.0,mid,ok
S023,连洋徐圩光伏发电站,11,122,8.5393,1.0999,1.3979,-0.147,0.9985,0.0,0.0,mid,ok
S023,连洋徐圩光伏发电站,12,122,9.5234,1.1831,1.559,0.6272,1.0063,0.0,0.0,mid,ok
S023,连洋徐圩光伏发电站,13,122,9.1219,1.1422,1.4932,2.4351,1.0244,0.0082,0.0,clear_peak,ok
S023,连洋徐圩光伏发电站,14,122,8.4462,1.017,1.3827,2.6923,1.0269,0.0,0.0,mid,ok
S023,连洋徐圩光伏发电站,15,122,6.4937,0.7,1.063,-3.9432,0.9606,0.0082,0.0,mid,ok
S023,连洋徐圩光伏发电站,16,122,3.4698,0.3703,0.568,6.434,1.0643,0.041,0.0,mid,ok
S023,连洋徐圩光伏发电站,17,122,1.317,0.1086,0.2156,7.3083,1.0731,0.6148,0.5246,night,ok
S023,连洋徐圩光伏发电站,18,122,1.1813,0.1899,0.1934,1770.7886,18.7079,0.9262,0.0,night,high_bias|over_prediction
S023,连洋徐圩光伏发电站,19,122,1.1382,0.1863,0.1863,2273052007226.3647,22730520072.2636,1.0,0.0,night,high_bias|over_prediction
S024,兴怡紧固件光伏电站,6,122,3.5861,0.2141,0.2148,4281.4499,43.8145,0.8934,0.0,night,high_bias|over_prediction
S024,兴怡紧固件光伏电站,7,122,3.2406,0.1679,0.1941,49.3919,1.4939,0.3033,0.0,low,high_bias|over_prediction
S024,兴怡紧固件光伏电站,8,122,4.4589,0.2021,0.2671,-2.2935,0.9771,0.0164,0.0,low,ok
S024,兴怡紧固件光伏电站,9,122,7.6704,0.3445,0.4595,12.0668,1.1207,0.0082,0.0,mid,ok
S024,兴怡紧固件光伏电站,10,122,10.127,0.4313,0.6066,8.093,1.0809,0.0082,0.0,mid,ok
S024,兴怡紧固件光伏电站,11,122,11.1536,0.4763,0.6681,9.6681,1.0967,0.0164,0.0,mid,ok
S024,兴怡紧固件光伏电站,12,122,12.6765,0.531,0.7593,10.6774,1.1068,0.0164,0.0,clear_peak,ok
S024,兴怡紧固件光伏电站,13,122,12.2264,0.5103,0.7324,15.2746,1.1527,0.0246,0.0,mid,ok
S024,兴怡紧固件光伏电站,14,122,10.6558,0.4392,0.6383,17.5382,1.1754,0.0246,0.0,mid,ok
S024,兴怡紧固件光伏电站,15,122,7.0789,0.3142,0.424,15.2511,1.1525,0.0164,0.0,mid,ok
S024,兴怡紧固件光伏电站,16,122,5.3961,0.2519,0.3232,42.3203,1.4232,0.0082,0.0,mid,high_bias|over_prediction
S024,兴怡紧固件光伏电站,17,122,2.1681,0.0814,0.1299,56.3899,1.5639,0.459,0.5164,night,high_bias|over_prediction
S024,兴怡紧固件光伏电站,18,122,3.3458,0.1987,0.2004,2126.5473,22.2655,0.877,0.0,night,high_bias|over_prediction
S024,兴怡紧固件光伏电站,19,122,3.2309,0.1935,0.1935,2361056372314.2046,23610563723.142,1.0,0.0,night,high_bias|over_prediction
S025,夏源银得隆光伏电站,6,122,3.1669,0.1775,0.1789,3493.4617,35.9346,0.9426,0.0,night,high_bias|over_prediction
S025,夏源银得隆光伏电站,7,122,3.563,0.1614,0.2013,7.8329,1.0783,0.3279,0.0,low,ok
S025,夏源银得隆光伏电站,8,122,4.668,0.215,0.2637,-16.4053,0.8359,0.0082,0.0,low,ok
S025,夏源银得隆光伏电站,9,122,7.1845,0.3037,0.4059,-6.3941,0.9361,0.0082,0.0,mid,ok
S025,夏源银得隆光伏电站,10,122,10.7607,0.4631,0.608,-8.7064,0.9129,0.0,0.0,mid,ok
S025,夏源银得隆光伏电站,11,122,12.5394,0.5563,0.7085,-11.5078,0.8849,0.0,0.0,mid,ok
S025,夏源银得隆光伏电站,12,122,11.3196,0.5257,0.6396,-6.8811,0.9312,0.0,0.0,clear_peak,ok
S025,夏源银得隆光伏电站,13,122,12.9391,0.5542,0.7311,-12.9356,0.8706,0.0,0.0,clear_peak,ok
S025,夏源银得隆光伏电站,14,122,10.6289,0.4233,0.6005,-9.9482,0.9005,0.0,0.0,mid,ok
S025,夏源银得隆光伏电站,15,122,6.927,0.2685,0.3914,-4.3411,0.9566,0.0082,0.0,mid,ok
S025,夏源银得隆光伏电站,16,122,4.4951,0.1838,0.254,15.8057,1.1581,0.0082,0.0,mid,ok
S025,夏源银得隆光伏电站,17,122,1.9077,0.0644,0.1078,30.1254,1.3013,0.5984,0.5164,night,high_bias|over_prediction
S025,夏源银得隆光伏电站,18,122,3.0009,0.1685,0.1696,2854.5994,29.546,0.9262,0.0,night,high_bias|over_prediction
S025,夏源银得隆光伏电站,19,122,2.9892,0.1689,0.1689,2060424008530.7273,20604240085.3073,1.0,0.0,night,high_bias|over_prediction
S028,华能星耀光伏电站,6,122,3.7486,0.117,0.1177,3470.7317,35.7073,0.9344,0.0,night,high_bias|over_prediction
S028,华能星耀光伏电站,7,122,4.7185,0.1116,0.1482,12.306,1.1231,0.3689,0.0,low,ok
S028,华能星耀光伏电站,8,122,7.208,0.1769,0.2263,-24.0148,0.7599,0.0164,0.0,low,high_bias
S028,华能星耀光伏电站,9,122,10.158,0.2341,0.319,-6.6301,0.9337,0.0,0.0,mid,ok
S028,华能星耀光伏电站,10,122,13.4923,0.3046,0.4237,-4.2431,0.9576,0.0,0.0,mid,ok
S028,华能星耀光伏电站,11,122,14.0706,0.3118,0.4418,-3.2565,0.9674,0.0,0.0,mid,ok
S028,华能星耀光伏电站,12,122,16.1596,0.3784,0.5074,-7.8402,0.9216,0.0,0.0,clear_peak,ok
S028,华能星耀光伏电站,13,122,16.4485,0.3808,0.5165,-4.0126,0.9599,0.0,0.0,clear_peak,ok
S028,华能星耀光伏电站,14,122,15.3567,0.3579,0.4822,-3.1739,0.9683,0.0,0.0,mid,ok
S028,华能星耀光伏电站,15,122,9.1057,0.2222,0.2859,8.0168,1.0802,0.0,0.0,mid,ok
S028,华能星耀光伏电站,16,122,5.8264,0.1478,0.1829,15.8826,1.1588,0.0,0.0,mid,ok
S028,华能星耀光伏电站,17,122,3.5768,0.1039,0.1123,161.0386,2.6104,0.6066,0.0,night,high_bias|over_prediction
S028,华能星耀光伏电站,18,122,3.7268,0.116,0.117,2887.7551,29.8776,0.9262,0.0,night,high_bias|over_prediction
S028,华能星耀光伏电站,19,122,3.8217,0.12,0.12,1464000000000.0005,14640000000.0,1.0,0.0,night,high_bias|over_prediction
S030,中森侍庄光伏发电站,6,122,2.7668,0.0778,0.0802,1329.1301,14.2913,0.9098,0.0,night,high_bias|over_prediction
S030,中森侍庄光伏发电站,7,122,4.1757,0.0837,0.1211,-8.0833,0.9192,0.2623,0.0,low,ok
S030,中森侍庄光伏发电站,8,122,6.9239,0.162,0.2008,-18.4119,0.8159,0.0164,0.0,low,ok
S030,中森侍庄光伏发电站,9,122,9.048,0.1847,0.2624,4.0505,1.0405,0.0082,0.0,mid,ok
S030,中森侍庄光伏发电站,10,122,12.0434,0.2487,0.3493,9.9398,1.0994,0.0164,0.0,mid,ok
S030,中森侍庄光伏发电站,11,122,13.7348,0.2976,0.3983,12.9552,1.1296,0.0164,0.0,mid,ok
S030,中森侍庄光伏发电站,12,122,13.1816,0.2932,0.3823,9.5797,1.0958,0.0082,0.0,clear_peak,ok
S030,中森侍庄光伏发电站,13,122,15.0487,0.3434,0.4364,15.0735,1.1507,0.0082,0.0,clear_peak,ok
S030,中森侍庄光伏发电站,14,122,14.0604,0.3198,0.4078,13.8959,1.139,0.0082,0.0,mid,ok
S030,中森侍庄光伏发电站,15,122,9.691,0.222,0.281,22.9927,1.2299,0.0082,0.0,mid,high_bias
S030,中森侍庄光伏发电站,16,122,6.3058,0.1605,0.1829,49.8259,1.4983,0.0082,0.0,mid,high_bias|over_prediction
S030,中森侍庄光伏发电站,17,122,2.3065,0.0371,0.0669,70.9363,1.7094,0.5492,0.5164,night,high_bias|over_prediction
S030,中森侍庄光伏发电站,18,122,2.2788,0.0654,0.0661,2345.4712,24.4547,0.9098,0.0,night,high_bias|over_prediction
S030,中森侍庄光伏发电站,19,122,2.4037,0.0697,0.0697,850444266840.2964,8504442668.403,1.0,0.0,night,high_bias|over_prediction
S031,富云杨集光伏电站,6,122,2.3025,0.0212,0.0212,25881.2938,259.8129,0.9918,0.0,night,high_bias|over_prediction
S031,富云杨集光伏电站,7,122,2.4299,0.0196,0.0224,67.3071,1.6731,0.6148,0.0,low,high_bias|over_prediction
S031,富云杨集光伏电站,8,122,4.5585,0.031,0.042,12.2008,1.122,0.0738,0.0,low,ok
S031,富云杨集光伏电站,9,122,8.4699,0.064,0.0781,35.375,1.3537,0.0328,0.0,mid,high_bias|over_prediction
S031,富云杨集光伏电站,10,122,9.5328,0.0749,0.0879,29.3157,1.2932,0.0164,0.0,mid,high_bias|over_prediction
S031,富云杨集光伏电站,11,122,9.2997,0.0718,0.0858,20.6299,1.2063,0.0082,0.0,mid,high_bias
S031,富云杨集光伏电站,12,122,10.0746,0.0718,0.0929,11.4929,1.1149,0.0164,0.0,clear_peak,ok
S031,富云杨集光伏电站,13,122,9.8809,0.0685,0.0911,12.4841,1.1248,0.0164,0.0,clear_peak,ok
S031,富云杨集光伏电站,14,122,10.3939,0.0685,0.0959,11.3332,1.1133,0.0246,0.0,mid,ok
S031,富云杨集光伏电站,15,122,7.6469,0.0496,0.0705,11.4939,1.1149,0.0492,0.0,mid,ok
S031,富云杨集光伏电站,16,122,4.3439,0.0338,0.0401,36.0224,1.3602,0.1311,0.0,mid,high_bias|over_prediction
S031,富云杨集光伏电站,17,122,1.9864,0.0115,0.0183,55.7985,1.558,0.7459,0.5246,night,high_bias|over_prediction
S031,富云杨集光伏电站,18,122,2.1964,0.0201,0.0203,6129.0185,62.2902,0.9836,0.0,night,high_bias|over_prediction
S031,富云杨集光伏电站,19,122,2.2505,0.0208,0.0208,253204469221.05,2532044692.2105,1.0,0.0,night,high_bias|over_prediction
S032,华能中林光伏电站,6,122,2.1261,0.1985,0.1985,2421374045801.5273,24213740458.0153,1.0,0.0,night,high_bias|over_prediction
S032,华能中林光伏电站,7,122,4.1647,0.2678,0.3888,-11.6188,0.8838,0.2049,0.0,low,ok
S032,华能中林光伏电站,8,122,12.1883,0.8594,1.1378,-71.7611,0.2824,0.0,0.0,low,high_bias|under_prediction
S032,华能中林光伏电站,9,122,20.7984,1.6395,1.9415,-80.2072,0.1979,0.0,0.0,low,high_nrmse|high_bias|under_prediction
S032,华能中林光伏电站,10,122,29.1954,2.3554,2.7254,-82.3256,0.1767,0.0,0.0,low,high_nrmse|high_bias|under_prediction
S032,华能中林光伏电站,11,122,32.5552,2.5768,3.039,-78.5849,0.2142,0.0,0.0,low,high_nrmse|high_bias|under_prediction
S032,华能中林光伏电站,12,122,33.395,2.6722,3.1174,-75.6928,0.2431,0.0,0.0,low,high_nrmse|high_bias|under_prediction
S032,华能中林光伏电站,13,122,32.3521,2.6091,3.0201,-78.1944,0.2181,0.0,0.0,low,high_nrmse|high_bias|under_prediction
S032,华能中林光伏电站,14,122,26.1424,2.1019,2.4404,-78.3666,0.2163,0.0,0.0,low,high_nrmse|high_bias|under_prediction
S032,华能中林光伏电站,15,122,18.9806,1.4382,1.7718,-79.5063,0.2049,0.0,0.0,low,high_bias|under_prediction
S032,华能中林光伏电站,16,122,9.1611,0.5255,0.8552,-62.0556,0.3794,0.0,0.0,low,high_bias|under_prediction
S032,华能中林光伏电站,17,122,2.8421,0.1264,0.2653,-21.8034,0.782,0.5328,0.5082,low,high_bias
