site_id,hour,alpha_site_hour,fit_samples,alpha_hour,hour_fit_samples,weight,alpha_final
S004,7,1.25,96,1.0856105902838513,17645,0.24242424242424243,1.125462568396857
S004,8,1.25,117,1.0147780719045463,28342,0.2805755395683453,1.0807755912982346
S004,9,1.25,125,1.014783248472599,30421,0.29411764705882354,1.083964645980658
S004,10,1.25,126,0.9573977109331647,30960,0.29577464788732394,1.0439420499529328
S004,11,1.25,128,0.9684269440800947,31105,0.29906542056074764,1.052635708467356
S004,12,1.25,127,0.9685364578913596,31213,0.297423887587822,1.05225043879955
S004,13,1.25,128,0.9655546011216521,31191,0.29906542056074764,1.0506223839637747
S004,14,1.25,128,0.9542973565336459,31092,0.29906542056074764,1.0427317919628358
S004,15,1.25,126,0.9906880094365584,30796,0.29577464788732394,1.0673859221384214
S004,16,1.25,125,0.9954374906215141,29728,0.29411764705882354,1.070308816909304
S004,17,1.25,119,0.9824197313369869,21222,0.2840095465393795,1.0584150821028546
S004,18,1.25,96,1.1611772722825542,13205,0.24242424242424243,1.1827100547595109
S006,6,1.0,0,1.25,6753,0.0,1.25
S006,7,1.0026031080970512,85,1.0856105902838513,17645,0.22077922077922077,1.0672842630478045
S006,8,0.7597938275648743,115,1.0147780719045463,28342,0.27710843373493976,0.9441197873284927
S006,9,0.75,119,1.014783248472599,30421,0.2840095465393795,0.9395822781426724
S006,10,0.9012500901824574,123,0.9573977109331647,30960,0.2907801418439716,0.9410710978070725
S006,11,0.9176774326561448,123,0.9684269440800947,31105,0.2907801418439716,0.9536699939497262
S006,12,0.9123402082159965,124,0.9685364578913596,31213,0.29245283018867924,0.9521017056278099
S006,13,0.8768279470884357,123,0.9655546011216521,31191,0.2907801418439716,0.9397546520765324
S006,14,0.9021161081678922,123,0.9542973565336459,31092,0.2907801418439716,0.9391240857322565
S006,15,0.75,121,0.9906880094365584,30796,0.28741092636579574,0.9215116456792577
S006,16,0.7859345212948338,118,0.9954374906215141,29728,0.2822966507177033,0.9362955040651785
S006,17,1.25,118,0.9824197313369869,21222,0.2822966507177033,1.0579567449786986
S006,18,1.25,92,1.1611772722825542,13205,0.23469387755102042,1.18202342266522
S007,6,1.0,0,1.25,6753,0.0,1.25
S007,7,1.0780728888975932,336,1.0856105902838513,17645,0.5283018867924528,1.0816284084194132
S007,8,1.0342230563853814,896,1.0147780719045463,28342,0.7491638795986622,1.0293455519169445
S007,9,1.016121134285683,950,1.014783248472599,30421,0.76,1.0158000416905428
S007,10,0.9593335346020069,961,0.9573977109331647,30960,0.7620935765265662,0.9588729897164774
S007,11,0.9532281327496701,961,0.9684269440800947,31105,0.7620935765265662,0.956844027594339
S007,12,0.9448358130920093,967,0.9685364578913596,31213,0.7632202052091555,0.9504476469040102
S007,13,0.9549576743646018,963,0.9655546011216521,31191,0.7624703087885986,0.9574747591049938
S007,14,0.9517582498211993,961,0.9542973565336459,31092,0.7620935765265662,0.9523623196179748
S007,15,0.9630169245022385,956,0.9906880094365584,30796,0.7611464968152867,0.9696262600757226
S007,16,0.9448698814566233,922,0.9954374906215141,29728,0.7545008183306056,0.9572841881255818
S007,17,0.9270346066547427,674,0.9824197313369869,21222,0.6919917864476386,0.9440936799654955
S007,18,1.1147088658788362,344,1.1611772722825542,13205,0.5341614906832298,1.13635563904827
S007,19,1.0,0,1.25,1550,0.0,1.25
S008,6,1.25,124,1.25,6753,0.29245283018867924,1.25
S008,7,1.03716956658363,147,1.0856105902838513,17645,0.3288590604026846,1.0696803207448524
S008,8,0.9216600820601087,151,1.0147780719045463,28342,0.3348115299334812,0.9836010952603997
S008,9,0.9253063493286916,151,1.014783248472599,30421,0.3348115299334812,0.9848253509765236
S008,10,0.8411355387527464,152,0.9573977109331647,30960,0.336283185840708,0.9183006972795726
S008,11,0.8833858558509897,152,0.9684269440800947,31105,0.336283185840708,0.9398290560030504
S008,12,0.872523442977703,152,0.9685364578913596,31213,0.336283185840708,0.9362488953540237
S008,13,0.872075698768288,153,0.9655546011216521,31191,0.33774834437086093,0.9339822566181981
S008,14,0.8286678812126849,152,0.9542973565336459,31092,0.336283185840708,0.9120502763372165
S008,15,0.877715483996801,150,0.9906880094365584,30796,0.3333333333333333,0.9530305009566393
S008,16,0.900364000222951,151,0.9954374906215141,29728,0.3348115299334812,0.9636057898450552
S008,17,0.8852014173593185,151,0.9824197313369869,21222,0.3348115299334812,0.9498699188965701
S008,18,0.9547017252996168,139,1.1611772722825542,13205,0.31662870159453305,1.0958011879303258
S008,19,1.0,5,1.25,1550,0.01639344262295082,1.2459016393442623
S009,6,1.25,115,1.25,6753,0.27710843373493976,1.25
S009,7,1.25,189,1.0856105902838513,17645,0.38650306748466257,1.1491476014011357
S009,8,0.9541416278710267,302,1.0147780719045463,28342,0.5016611295681063,0.9843591248976976
S009,9,0.9060904286857973,312,1.014783248472599,30421,0.5098039215686274,0.9593712226989353
S009,10,0.7842633750396834,312,0.9573977109331647,30960,0.5098039215686274,0.869133147536488
S009,11,0.7618378351266062,312,0.9684269440800947,31105,0.5098039215686274,0.8631070061822378
S009,12,0.7603899713649516,313,0.9685364578913596,31213,0.5106035889070146,0.86225611485259
S009,13,0.7602126447678743,314,0.9655546011216521,31191,0.511400651465798,0.8605425908690687
S009,14,0.75,313,0.9542973565336459,31092,0.5106035889070146,0.8499823930833503
S009,15,0.8421679895123385,310,0.9906880094365584,30796,0.5081967213114754,0.9152106222619549
S009,16,0.914031906718992,304,0.9954374906215141,29728,0.5033112582781457,0.9544651437566685
S009,17,1.25,202,0.9824197313369869,21222,0.40239043824701193,1.09009147291055
S009,18,1.25,138,1.1611772722825542,13205,0.3150684931506849,1.1891625152620235
S009,19,1.0,7,1.25,1550,0.02280130293159609,1.244299674267101
S010,6,1.25,257,1.25,6753,0.4614003590664273,1.25
S010,7,1.1356318699853762,574,1.0856105902838513,17645,0.6567505720823799,1.1184620943441206
S010,8,1.093648647269562,860,1.0147780719045463,28342,0.7413793103448276,1.0732510846751613
S010,9,1.0672658746229178,907,1.014783248472599,30421,0.7514498757249378,1.0542213113709744
S010,10,1.0573249877790551,932,0.9573977109331647,30960,0.7564935064935064,1.0329920469886598
S010,11,1.0720963290855499,933,0.9684269440800947,31105,0.7566909975669099,1.0468726344370205
S010,12,1.0619406292438924,945,0.9685364578913596,31213,0.7590361445783133,1.0394336000023183
S010,13,1.0670511663753504,937,0.9655546011216521,31191,0.7574777687954729,1.0424359929104277
S010,14,1.010731804633786,935,0.9542973565336459,31092,0.757085020242915,0.9970230318159383
S010,15,1.0341323198946186,926,0.9906880094365584,30796,0.7553017944535073,1.0235015750843266
S010,16,1.0137906155353262,896,0.9954374906215141,29728,0.7491638795986622,1.0091869888847045
S010,17,1.0504259197003825,631,0.9824197313369869,21222,0.677765843179377,1.0285120029345192
S010,18,1.0429176814420773,364,1.1611772722825542,13205,0.5481927710843374,1.0963482194724132
S010,19,1.0,12,1.25,1550,0.038461538461538464,1.2403846153846154
S011,6,1.25,127,1.25,6753,0.297423887587822,1.25
S011,7,1.062064464679308,491,1.0856105902838513,17645,0.6207332490518331,1.0709947272347606
S011,8,0.8787496280373288,792,1.0147780719045463,28342,0.7252747252747253,0.9161200796492017
S011,9,0.919501745296483,926,1.014783248472599,30421,0.7553017944535073,0.942816958145451
S011,10,0.9660123951841779,942,0.9573977109331647,30960,0.7584541062801933,0.9639315535776529
S011,11,0.9932089259318471,952,0.9684269440800947,31105,0.7603833865814696,0.9872707513667307
S011,12,0.9962044695034381,953,0.9685364578913596,31213,0.7605746209098164,0.9895800453345446
S011,13,0.9760661122455889,956,0.9655546011216521,31191,0.7611464968152867,0.9735554009898715
S011,14,0.9531514625973185,949,0.9542973565336459,31092,0.7598078462770216,0.9534266973298231
S011,15,1.0049633439149848,947,0.9906880094365584,30796,0.7594226142742582,1.0015290212658043
S011,16,1.0260144588866797,929,0.9954374906215141,29728,0.7558991049633849,1.0185505935656467
S011,17,0.9834014806041919,737,0.9824197313369869,21222,0.7107039537126326,0.9831174644227441
S011,18,1.1342481108178766,493,1.1611772722825542,13205,0.6216897856242118,1.144435687664539
S011,19,1.25,109,1.25,1550,0.2665036674816626,1.25
S012,6,1.0,0,1.25,6753,0.0,1.25
S012,7,1.0743252433208457,62,1.0856105902838513,17645,0.1712707182320442,1.0836777408039995
S012,8,0.9504881669155979,110,1.0147780719045463,28342,0.2682926829268293,0.9975295608099504
S012,9,0.9308983227776658,113,1.014783248472599,30421,0.2736077481840194,0.9918316828466245
S012,10,1.0031240270611705,118,0.9573977109331647,30960,0.2822966507177033,0.9703060968257596
S012,11,0.9982580022200548,119,0.9684269440800947,31105,0.2840095465393795,0.9768992493752146
S012,12,1.0124703254274512,119,0.9685364578913596,31213,0.2840095465393795,0.981014095688006
S012,13,1.0076994826415697,118,0.9655546011216521,31191,0.2822966507177033,0.9774519600196193
S012,14,1.021080609122208,116,0.9542973565336459,31092,0.27884615384615385,0.9729196096593027
S012,15,1.014255325306813,116,0.9906880094365584,30796,0.27884615384615385,0.9972596648234564
S012,16,1.0829686747823928,112,0.9954374906215141,29728,0.27184466019417475,1.019232375636122
S012,17,1.0165770893261774,103,0.9824197313369869,21222,0.2555831265508685,0.9911497756865815
S012,18,1.25,66,1.1611772722825542,13205,0.18032786885245902,1.1771944854775034
S012,19,1.0,0,1.25,1550,0.0,1.25
S014,6,1.0,0,1.25,6753,0.0,1.25
S014,7,1.25,94,1.0856105902838513,17645,0.23857868020304568,1.124830398693288
S014,8,1.082985345050979,120,1.0147780719045463,28342,0.2857142857142857,1.0342658642320985
S014,9,1.0583678496352835,122,1.014783248472599,30421,0.2890995260663507,1.0273835360125219
S014,10,1.0337552387855937,122,0.9573977109331647,30960,0.2890995260663507,0.9794726360469002
S014,11,1.0393121155642395,122,0.9684269440800947,31105,0.2890995260663507,0.9889198135612929
S014,12,1.0428374391912352,121,0.9685364578913596,31213,0.28741092636579574,0.9898913717566444
S014,13,1.046940495574171,119,0.9655546011216521,31191,0.2840095465393795,0.9886689720998139
S014,14,1.0591741210200114,121,0.9542973565336459,31092,0.28741092636579574,0.9844400845689196
S014,15,1.032972515184712,120,0.9906880094365584,30796,0.2857142857142857,1.0027692967931736
S014,16,1.0015025802913053,122,0.9954374906215141,29728,0.2890995260663507,0.9971909051706007
S014,17,1.199684345897641,119,0.9824197313369869,21222,0.2840095465393795,1.0441249559974113
S014,18,1.25,95,1.1611772722825542,13205,0.24050632911392406,1.1825397004677627
S016,6,1.0,0,1.25,6753,0.0,1.25
S016,7,1.25,91,1.0856105902838513,17645,0.23273657289002558,1.123870018120602
S016,8,1.0694606599002536,116,1.0147780719045463,28342,0.27884615384615385,1.0300261012495031
S016,9,1.068715289087984,121,1.014783248472599,30421,0.28741092636579574,1.0302839062266644
S016,10,1.0824485374912616,120,0.9573977109331647,30960,0.2857142857142857,0.9931265185211924
S016,11,1.0585836555262451,123,0.9684269440800947,31105,0.2907801418439716,0.9946427254225922
S016,12,1.0762727944943482,123,0.9685364578913596,31213,0.2907801418439716,0.9998640451305265
S016,13,1.065002679621888,121,0.9655546011216521,31191,0.28741092636579574,0.9941370654887032
S016,14,1.0623273488633795,122,0.9542973565336459,31092,0.2890995260663507,0.9855287761171234
S016,15,1.0784493400652606,120,0.9906880094365584,30796,0.2857142857142857,1.0157626753304734
S016,16,1.0685114984598483,119,0.9954374906215141,29728,0.2840095465393795,1.0161912064514944
S016,17,1.152154098417251,111,0.9824197313369869,21222,0.27007299270072993,1.028260399818518
S016,18,1.25,79,1.1611772722825542,13205,0.20844327176781002,1.17969177225532
S017,6,1.0,0,1.25,6753,0.0,1.25
S017,7,1.25,148,1.0856105902838513,17645,0.33035714285714285,1.1399178059936506
S017,8,1.25,287,1.0147780719045463,28342,0.4889267461669506,1.1297843638353728
S017,9,1.25,352,1.014783248472599,30421,0.5398773006134969,1.1417714333462878
S017,10,1.25,373,0.9573977109331647,30960,0.5542347696879644,1.1195680732242934
S017,11,1.25,380,0.9684269440800947,31105,0.5588235294117647,1.1257765929765122
S017,12,1.25,388,0.9685364578913596,31213,0.563953488372093,1.127268804313093
S017,13,1.25,389,0.9655546011216521,31191,0.5645863570391872,1.1261485926509371
S017,14,1.25,389,0.9542973565336459,31092,0.5645863570391872,1.1212470347751724
S017,15,1.25,378,0.9906880094365584,30796,0.5575221238938053,1.1352601811666188
S017,16,1.25,357,0.9954374906215141,29728,0.54337899543379,1.1337614112427006
S017,17,1.2086274835658484,271,0.9824197313369869,21222,0.4746059544658494,1.0897792774911401
S017,18,1.25,126,1.1611772722825542,13205,0.29577464788732394,1.1874487832975733
S017,19,1.0,0,1.25,1550,0.0,1.25
S018,6,1.25,209,1.25,6753,0.4106090373280943,1.25
S018,7,1.0670438738997647,399,1.0856105902838513,17645,0.5708154506437768,1.0750124217040937
S018,8,1.0897669403806078,522,1.0147780719045463,28342,0.635036496350365,1.0623987402068629
S018,9,1.0889317979132032,538,1.014783248472599,30421,0.6420047732696897,1.0623869711444904
S018,10,1.0847595041215978,542,0.9573977109331647,30960,0.6437054631828979,1.0393811930093295
S018,11,1.123883341912504,543,0.9684269440800947,31105,0.6441281138790036,1.0685607804063086
S018,12,1.1182764678830242,542,0.9685364578913596,31213,0.6437054631828979,1.0649249203800557
S018,13,1.078344174850265,540,0.9655546011216521,31191,0.6428571428571429,1.0380621842329032
S018,14,1.0880194489018453,537,0.9542973565336459,31092,0.6415770609318996,1.0400903835368993
S018,15,1.0590962509087805,537,0.9906880094365584,30796,0.6415770609318996,1.0345771679438265
S018,16,1.0431907600315757,523,0.9954374906215141,29728,0.6354799513973268,1.0257837359452835
S018,17,1.0576677337109457,419,0.9824197313369869,21222,0.5827538247566064,1.0262707925257055
S018,18,0.8628810264108611,269,1.1611772722825542,13205,0.4727592267135325,1.0201549697527028
S018,19,1.0,1,1.25,1550,0.0033222591362126247,1.2491694352159468
S019,6,1.25,189,1.25,6753,0.38650306748466257,1.25
S019,7,1.1060704218536666,585,1.0856105902838513,17645,0.6610169491525424,1.0991348857283054
S019,8,0.939933373462968,833,1.0147780719045463,28342,0.735216240070609,0.9597510341271105
S019,9,0.9782346269667822,889,1.014783248472599,30421,0.7476871320437343,0.9874563144787629
S019,10,0.8908609735602032,920,0.9573977109331647,30960,0.7540983606557377,0.9072224663568331
S019,11,0.9063329274844822,934,0.9684269440800947,31105,0.7568881685575365,0.9214287175806603
S019,12,0.9045581142930017,933,0.9685364578913596,31213,0.7566909975669099,0.9201246212512396
S019,13,0.9123106871904537,939,0.9655546011216521,31191,0.7578692493946732,0.9252026760357802
S019,14,0.8924889056489818,941,0.9542973565336459,31092,0.75825946817083,0.9074305134373776
S019,15,0.9322572149257786,942,0.9906880094365584,30796,0.7584541062801933,0.9463709334066434
S019,16,0.9280996587363902,921,0.9954374906215141,29728,0.7542997542997543,0.9446445805754871
S019,17,0.9056432645205532,710,0.9824197313369869,21222,0.7029702970297029,0.9284481556541474
S019,18,1.25,473,1.1611772722825542,13205,0.6119016817593791,1.2155280487513147
S019,19,1.25,85,1.25,1550,0.22077922077922077,1.25
S020,6,0.960869565217391,115,1.25,6753,0.27710843373493976,1.169879518072289
S020,7,1.25,173,1.0856105902838513,17645,0.3657505285412262,1.145736103774113
S020,8,0.9874309427806274,241,1.0147780719045463,28342,0.4454713493530499,1.0025957093927822
S020,9,0.9971177584081359,242,1.014783248472599,30421,0.44649446494464945,1.0068957049382816
S020,10,0.8738569436381589,243,0.9573977109331647,30960,0.44751381215469616,0.9200120636906483
S020,11,0.8596773710939531,243,0.9684269440800947,31105,0.44751381215469616,0.919760008102871
S020,12,0.8635017659130383,243,0.9685364578913596,31213,0.44751381215469616,0.9215319824756467
S020,13,0.861555182850499,245,0.9655546011216521,31191,0.44954128440366975,0.9188025690548036
S020,14,0.8551021505452442,243,0.9542973565336459,31092,0.44751381215469616,0.9099061317543059
S020,15,0.9269871478103601,242,0.9906880094365584,30796,0.44649446494464945,0.9622459273082559
S020,16,0.9686845428533298,243,0.9954374906215141,29728,0.44751381215469616,0.9834651769793984
S020,17,1.25,204,0.9824197313369869,21222,0.40476190476190477,1.0907260305577302
S020,18,1.1924242424242422,132,1.1611772722825542,13205,0.3055555555555556,1.1707249576036256
S020,19,1.0,2,1.25,1550,0.006622516556291391,1.2483443708609272
S021,6,0.75,90,1.25,6753,0.23076923076923078,1.1346153846153846
S021,7,1.25,123,1.0856105902838513,17645,0.2907801418439716,1.1334117661587597
S021,8,1.1625130194904196,131,1.0147780719045463,28342,0.3039443155452436,1.059681269430647
S021,9,1.066989485643222,129,1.014783248472599,30421,0.3006993006993007,1.0304816274819473
S021,10,0.9034881511589432,129,0.9573977109331647,30960,0.3006993006993007,0.9411871440080493
S021,11,0.9039646949132517,128,0.9684269440800947,31105,0.29906542056074764,0.949148514422721
S021,12,0.9088372451575353,129,0.9685364578913596,31213,0.3006993006993007,0.9505849463699999
S021,13,0.9084046538611106,130,0.9655546011216521,31191,0.3023255813953488,0.9482767100893954
S021,14,0.915167749601299,129,0.9542973565336459,31092,0.3006993006993007,0.9425311110924507
S021,15,1.0395891895333649,125,0.9906880094365584,30796,0.29411764705882354,1.0050707094650309
S021,16,1.077795912886845,128,0.9954374906215141,29728,0.29906542056074764,1.0200680468130148
S021,17,1.25,126,0.9824197313369869,21222,0.29577464788732394,1.061563191082385
S021,18,0.7568181818181815,110,1.1611772722825542,13205,0.2682926829268293,1.052690687036015
S021,19,1.0,1,1.25,1550,0.0033222591362126247,1.2491694352159468
S022,6,1.25,245,1.25,6753,0.44954128440366975,1.25
S022,7,1.015828904688499,568,1.0856105902838513,17645,0.6543778801843319,1.0399469987882752
S022,8,0.8566748787299384,835,1.0147780719045463,28342,0.73568281938326,0.8984642689963545
S022,9,0.8529753551554828,887,1.014783248472599,30421,0.7472620050547599,0.8938703576787641
S022,10,0.75,899,0.9573977109331647,30960,0.749791492910759,0.8018926716263131
S022,11,0.75,904,0.9684269440800947,31105,0.7508305647840532,0.8044253182923824
S022,12,0.75,907,0.9685364578913596,31213,0.7514498757249378,0.8043172637675293
S022,13,0.75,908,0.9655546011216521,31191,0.7516556291390728,0.8035317718017349
S022,14,0.75,903,0.9542973565336459,31092,0.7506234413965087,0.8009469717041511
S022,15,0.8307503761703895,894,0.9906880094365584,30796,0.7487437185929648,0.8709357111618892
S022,16,0.8355307381669091,847,0.9954374906215141,29728,0.7384481255448997,0.8773546490094388
S022,17,0.75,606,0.9824197313369869,21222,0.6688741721854304,0.8269601759393996
S022,18,0.75,347,1.1611772722825542,13205,0.5363214837712519,0.9406540675189586
S022,19,1.25,31,1.25,1550,0.09365558912386707,1.25
S023,6,1.25,255,1.25,6753,0.4594594594594595,1.25
S023,7,0.9499082378055337,605,1.0856105902838513,17645,0.6685082872928176,0.994892443046965
S023,8,0.9767796544888439,895,1.0147780719045463,28342,0.7489539748953975,0.9863190061413214
S023,9,1.0140149774942648,938,1.014783248472599,30421,0.7576736672051696,1.0142011497830372
S023,10,1.0277019284657167,958,0.9573977109331647,30960,0.7615262321144675,1.010936216812485
S023,11,1.0273680555354818,966,0.9684269440800947,31105,0.7630331753554502,1.0134009675128783
S023,12,0.9938306991294578,963,0.9685364578913596,31213,0.7624703087885986,0.9878225658187456
S023,13,1.0070889799437186,963,0.9655546011216521,31191,0.7624703087885986,0.9972233317674558
S023,14,1.0043253270058152,966,0.9542973565336459,31092,0.7630331753554502,0.992470357699614
S023,15,1.0405396261137185,947,0.9906880094365584,30796,0.7594226142742582,1.0285464544993257
S023,16,1.0181931427420545,910,0.9954374906215141,29728,0.7520661157024794,1.0125512455220858
S023,17,1.0236105500081627,630,0.9824197313369869,21222,0.6774193548387096,1.010323189146493
S023,18,0.9742649293499221,331,1.1611772722825542,13205,0.5245641838351822,1.0631297516633764
S023,19,1.0,2,1.25,1550,0.006622516556291391,1.2483443708609272
S024,6,1.25,205,1.25,6753,0.40594059405940597,1.25
S024,7,1.0412279240283455,469,1.0856105902838513,17645,0.6098829648894668,1.0585423581982438
S024,8,1.0192696768809641,646,1.0147780719045463,28342,0.6828752642706131,1.0178452778398168
S024,9,1.0345452960673223,678,1.014783248472599,30421,0.6932515337423313,1.0284833182775297
S024,10,1.007434561518826,679,0.9573977109331647,30960,0.693564862104188,0.9921015123097368
S024,11,1.026723532544151,685,0.9684269440800947,31105,0.6954314720812182,1.0089682264129665
S024,12,1.0368392984170127,682,0.9685364578913596,31213,0.6945010183299389,1.015972850191253
S024,13,1.0469139844509763,683,0.9655546011216521,31191,0.6948118006103764,1.0220840607492496
S024,14,1.0521517590914404,685,0.9542973565336459,31092,0.6954314720812182,1.0223483877540411
S024,15,1.0259643036699297,676,0.9906880094365584,30796,0.6926229508196722,1.0151211804424591
S024,16,1.005509385781287,653,0.9954374906215141,29728,0.6852046169989506,1.0023387996869197
S024,17,0.9792324795392692,510,0.9824197313369869,21222,0.6296296296296297,0.9804129431680535
S024,18,0.859877707736726,307,1.1611772722825542,13205,0.5057660626029654,1.0087901778582227
S024,19,1.0,13,1.25,1550,0.04153354632587859,1.2396166134185305
S025,6,1.25,197,1.25,6753,0.3963782696177062,1.25
S025,7,1.0333305799352428,322,1.0856105902838513,17645,0.5176848874598071,1.0585460190101346
S025,8,1.1085151879129111,430,1.0147780719045463,28342,0.589041095890411,1.06999308544372
S025,9,1.1179036536939504,433,1.014783248472599,30421,0.5907230559345157,1.0756988493741613
S025,10,1.1493544597085816,435,0.9573977109331647,30960,0.5918367346938775,1.0710047663308604
S025,11,1.183978100200233,440,0.9684269440800947,31105,0.5945945945945946,1.0965924963677445
S025,12,1.1822654470421095,440,0.9685364578913596,31213,0.5945945945945946,1.0956185595485621
S025,13,1.224597591197444,441,0.9655546011216521,31191,0.5951417004048583,1.1197218867133176
S025,14,1.163159912317609,439,0.9542973565336459,31092,0.5940460081190798,1.0783713240426578
S025,15,1.0988705208643406,434,0.9906880094365584,30796,0.5912806539509536,1.054654235539634
S025,16,1.1094816180611018,432,0.9954374906215141,29728,0.5901639344262295,1.0627422215694675
S025,17,1.1600811690885526,317,0.9824197313369869,21222,0.513776337115073,1.073697974071584
S025,18,0.8144006622996225,237,1.1611772722825542,13205,0.441340782122905,1.0081306120107576
S025,19,1.0,2,1.25,1550,0.006622516556291391,1.2483443708609272
S028,6,1.25,123,1.25,6753,0.2907801418439716,1.25
S028,7,1.167440278214957,190,1.0856105902838513,17645,0.3877551020408163,1.1173404692775455
S028,8,1.153716390995777,299,1.0147780719045463,28342,0.4991652754590985,1.0841312562255445
S028,9,1.1590958582979276,303,1.014783248472599,30421,0.5024875621890548,1.0872985399768686
S028,10,1.1400938968273517,305,0.9573977109331647,30960,0.5041322314049587,1.0495007467971762
S028,11,1.1017624751347401,305,0.9684269440800947,31105,0.5041322314049587,1.0356456828762381
S028,12,1.0910211475708493,304,0.9685364578913596,31213,0.5033112582781457,1.0301843811737519
S028,13,1.0823450818486566,306,0.9655546011216521,31191,0.504950495049505,1.0245280121818228
S028,14,1.0940482764512767,306,0.9542973565336459,31092,0.504950495049505,1.0248646527296772
S028,15,1.0597375781648437,301,0.9906880094365584,30796,0.5008319467554077,1.0252702393653668
S028,16,1.1083295297330222,297,0.9954374906215141,29728,0.49748743718592964,1.051599861837792
S028,17,1.0415238201236785,208,0.9824197313369869,21222,0.4094488188976378,1.006619830682719
S028,18,0.9015290454093539,141,1.1611772722825542,13205,0.3197278911564626,1.078160492261871
S028,19,1.0,6,1.25,1550,0.0196078431372549,1.245098039215686
S030,6,1.0,0,1.25,6753,0.0,1.25
S030,7,1.1194008832306193,317,1.0856105902838513,17645,0.513776337115073,1.102971243224087
S030,8,0.9336279107748385,884,1.0147780719045463,28342,0.7466216216216216,0.9541896070070279
S030,9,0.9763526633072309,939,1.014783248472599,30421,0.7578692493946732,0.9856578897395234
S030,10,0.9488169435453341,950,0.9573977109331647,30960,0.76,0.9508763277184135
S030,11,0.9929417794661335,957,0.9684269440800947,31105,0.7613365155131265,0.9870909834312793
S030,12,1.0261823404692982,957,0.9685364578913596,31213,0.7613365155131265,1.0124243732669262
S030,13,0.9929970113457879,961,0.9655546011216521,31191,0.7620935765265662,0.986468285677873
S030,14,0.9748900459308463,958,0.9542973565336459,31092,0.7615262321144675,0.9699792296993994
S030,15,1.0437889753836043,953,0.9906880094365584,30796,0.7605746209098164,1.0310752564816779
S030,16,1.0698982772459205,935,0.9954374906215141,29728,0.757085020242915,1.0518106367703561
S030,17,1.1420304586129493,739,0.9824197313369869,21222,0.7112608277189605,1.0959445893321131
S030,18,1.1911876317421923,352,1.1611772722825542,13205,0.5398773006134969,1.1773791841380643
S030,19,1.0,0,1.25,1550,0.0,1.25
S031,6,1.25,67,1.25,6753,0.18256130790190736,1.25
S031,7,1.094842977972749,420,1.0856105902838513,17645,0.5833333333333334,1.0909961497690417
S031,8,1.1385496591730515,685,1.0147780719045463,28342,0.6954314720812182,1.100852729040512
S031,9,1.0867273617964397,871,1.014783248472599,30421,0.7438087105038429,1.0682959066323474
S031,10,1.0685446503152922,910,0.9573977109331647,30960,0.7520661157024794,1.0409875579065004
S031,11,1.0271950809497215,916,0.9684269440800947,31105,0.7532894736842105,1.0126963629720174
S031,12,1.0156233179636682,924,0.9685364578913596,31213,0.7549019607843137,1.004082420887122
S031,13,0.9783808094002077,923,0.9655546011216521,31191,0.7547015535568274,0.9752345604357214
S031,14,0.9646763112087499,919,0.9542973565336459,31092,0.7538966365873667,0.9621220155544996
S031,15,1.014974063945411,882,0.9906880094365584,30796,0.7461928934010152,1.0088100907198139
S031,16,1.059837182820666,735,0.9954374906215141,29728,0.7101449275362319,1.0411706053716365
S031,17,1.1121760981904676,489,0.9824197313369869,21222,0.6197718631178707,1.0628390765731746
S031,18,1.25,137,1.1611772722825542,13205,0.3135011441647597,1.1890232990498084
S031,19,1.0,10,1.25,1550,0.03225806451612903,1.2419354838709677
S032,7,1.25,336,1.0856105902838513,17645,0.5283018867924528,1.1724578256055902
S032,8,1.1799190847499883,503,1.0147780719045463,28342,0.6264009962640099,1.1182225668749788
S032,9,1.0600165999613775,571,1.014783248472599,30421,0.6555683122847302,1.0444368003670794
S032,10,0.7671577594048236,580,0.9573977109331647,30960,0.6590909090909091,0.8320122883349399
S032,11,0.75,591,0.9684269440800947,31105,0.6632996632996633,0.8235444256161935
S032,12,0.75,591,0.9685364578913596,31213,0.6632996632996633,0.8235812989533198
S032,13,0.75,590,0.9655546011216521,31191,0.6629213483146067,0.8226588543106692
S032,14,0.75,586,0.9542973565336459,31092,0.6613995485327314,0.819175177155862
S032,15,1.1342550270944232,576,0.9906880094365584,30796,0.6575342465753424,1.0850882402252915
S032,16,1.1201293290102603,527,0.9954374906215141,29728,0.6372430471584039,1.074896497672142
S032,17,1.25,360,0.9824197313369869,21222,0.5454545454545454,1.1283726051531757
S032,18,1.25,174,1.1611772722825542,13205,0.3670886075949367,1.1937830837231356
S033,6,1.0,0,1.25,6753,0.0,1.25
S033,7,1.1266823810691744,111,1.0856105902838513,17645,0.27007299270072993,1.0967029717368217
S033,8,1.1299303748156921,158,1.0147780719045463,28342,0.34497816593886466,1.05450310216647
S033,9,1.0470436860059709,167,1.014783248472599,30421,0.3576017130620985,1.0263196361986655
S033,10,1.026166020455121,168,0.9573977109331647,30960,0.358974358974359,0.9820837707615593
S033,11,1.0461903937223962,170,0.9684269440800947,31105,0.3617021276595745,0.9965541492698634
S033,12,1.0713483988971995,171,0.9685364578913596,31213,0.3630573248407643,1.0058630861546263
S033,13,1.0785149313209819,171,0.9655546011216521,31191,0.3630573248407643,1.0065656764169502
S033,14,1.0852016345649647,169,0.9542973565336459,31092,0.3603411513859275,1.001467554800795
S033,15,1.0892276242991683,169,0.9906880094365584,30796,0.3603411513859275,1.026195887713277
