level,site_id,date,hour,n_samples,MAPE(%),NRMSE(%),MAE,RMSE
site,S053,2025-11-12,9,1,9.37,3.893,0.5189,0.5189
site,S054,2025-11-12,9,1,13.02,3.695,0.4165,0.4165
site,S055,2025-11-12,9,1,340.75,23.852,0.9541,0.9541
site,S056,2025-11-12,9,1,5.6,1.635,0.0515,0.0515
site,S059,2025-11-12,9,1,10.6,2.173,0.0435,0.0435
site,S060,2025-11-12,9,1,17.59,4.939,0.2884,0.2884
site,S061,2025-11-12,9,1,3.55,1.135,0.043,0.043
site,S062,2025-11-12,9,1,8.99,2.1,0.0935,0.0935
site,S064,2025-11-12,9,1,14.96,4.187,0.1377,0.1377
site,S065,2025-11-12,9,1,14.05,6.424,0.1236,0.1236
site,S066,2025-11-12,9,1,42.59,13.364,0.7284,0.7284
site,S068,2025-11-12,9,1,6.28,1.644,0.0201,0.0201
site,S070,2025-11-12,9,1,11.98,2.51,0.0527,0.0527
site,S071,2025-11-12,9,1,9.58,2.122,0.4243,0.4243
site,S072,2025-11-12,9,1,35.03,21.074,0.6586,0.6586
site,S073,2025-11-12,9,1,26.83,5.331,0.7996,0.7996
site,S074,2025-11-12,9,1,0.21,0.064,0.0026,0.0026
site,S075,2025-11-12,9,1,2.57,0.771,0.0203,0.0203
site,S116,2025-11-12,9,1,43.5,22.282,4.902,4.902
site,S004,2025-11-12,10,1,0.45,0.202,0.008,0.008
site,S007,2025-11-12,10,1,6.42,4.313,0.949,0.949
site,S008,2025-11-12,10,1,3.97,2.14,0.0679,0.0679
site,S009,2025-11-12,10,1,10.37,4.148,0.2177,0.2177
site,S010,2025-11-12,10,1,9.34,3.455,0.0691,0.0691
site,S011,2025-11-12,10,1,8.42,3.118,0.0724,0.0724
site,S012,2025-11-12,10,1,3127.11,37.418,6.5669,6.5669
site,S014,2025-11-12,10,1,19.13,6.602,0.3367,0.3367
site,S017,2025-11-12,10,1,0.71,0.112,0.0011,0.0011
site,S018,2025-11-12,10,1,0.43,0.186,0.0095,0.0095
site,S019,2025-11-12,10,1,7.3,4.719,0.1416,0.1416
site,S020,2025-11-12,10,1,7.69,2.832,0.1076,0.1076
site,S021,2025-11-12,10,1,29.47,13.397,0.2947,0.2947
site,S022,2025-11-12,10,1,41.26,21.775,0.7055,0.7055
site,S023,2025-11-12,10,1,15.48,5.38,0.8807,0.8807
site,S024,2025-11-12,10,1,24.89,8.393,0.5027,0.5027
site,S025,2025-11-12,10,1,10.35,4.56,0.2576,0.2576
site,S028,2025-11-12,10,1,23.81,11.145,0.35,0.35
site,S030,2025-11-12,10,1,5.88,3.144,0.0912,0.0912
site,S032,2025-11-12,10,1,62.14,27.091,2.529,2.529
site,S033,2025-11-12,10,1,4.44,1.998,0.1136,0.1136
site,S035,2025-11-12,10,1,12.13,4.582,0.2427,0.2427
site,S038,2025-11-12,10,1,5.18,2.446,0.0409,0.0409
site,S039,2025-11-12,10,1,3.56,1.319,0.0455,0.0455
site,S040,2025-11-12,10,1,1.37,0.617,0.0368,0.0368
site,S041,2025-11-12,10,1,0.26,0.184,0.004,0.004
site,S042,2025-11-12,10,1,2.41,1.153,0.043,0.043
site,S046,2025-11-12,10,1,22.86,10.112,0.4298,0.4298
site,S047,2025-11-12,10,1,9.82,3.805,0.1827,0.1827
site,S049,2025-11-12,10,1,4.24,1.227,0.173,0.173
site,S050,2025-11-12,10,1,1164.68,36.539,0.9317,0.9317
site,S052,2025-11-12,10,1,43.79,20.526,1.248,1.248
site,S053,2025-11-12,10,1,19.35,8.042,1.072,1.072
site,S054,2025-11-12,10,1,5.38,2.086,0.2351,0.2351
site,S055,2025-11-12,10,1,456.08,31.926,1.277,1.277
site,S056,2025-11-12,10,1,2.16,0.862,0.0272,0.0272
site,S059,2025-11-12,10,1,50.07,10.265,0.2053,0.2053
site,S060,2025-11-12,10,1,25.67,9.451,0.552,0.552
site,S061,2025-11-12,10,1,10.36,4.408,0.1668,0.1668
site,S062,2025-11-12,10,1,8.74,2.766,0.1232,0.1232
site,S064,2025-11-12,10,1,8.64,3.258,0.1071,0.1071
site,S065,2025-11-12,10,1,6.93,4.217,0.0811,0.0811
site,S066,2025-11-12,10,1,20.37,8.71,0.4747,0.4747
site,S068,2025-11-12,10,1,3.28,1.179,0.0144,0.0144
site,S070,2025-11-12,10,1,8.33,2.499,0.0525,0.0525
site,S071,2025-11-12,10,1,49.33,10.927,2.1853,2.1853
site,S072,2025-11-12,10,1,27.26,21.285,0.6652,0.6652
site,S073,2025-11-12,10,1,26.61,7.256,1.0884,1.0884
site,S074,2025-11-12,10,1,6.23,2.756,0.1102,0.1102
site,S075,2025-11-12,10,1,7.44,3.055,0.0803,0.0803
site,S116,2025-11-12,10,1,31.24,20.176,4.4387,4.4387
site,S004,2025-11-12,11,1,1.28,0.647,0.0257,0.0257
site,S007,2025-11-12,11,1,1.45,1.05,0.231,0.231
site,S008,2025-11-12,11,1,12.13,7.416,0.2352,0.2352
site,S009,2025-11-12,11,1,4.95,2.327,0.1222,0.1222
site,S010,2025-11-12,11,1,8.5,3.655,0.0731,0.0731
site,S011,2025-11-12,11,1,7.12,3.034,0.0705,0.0705
site,S012,2025-11-12,11,1,3430.73,41.051,7.2045,7.2045
site,S014,2025-11-12,11,1,19.1,7.642,0.3897,0.3897
site,S017,2025-11-12,11,1,18.4,3.471,0.0331,0.0331
site,S018,2025-11-12,11,1,0.62,0.297,0.0151,0.0151
site,S019,2025-11-12,11,1,5.05,3.656,0.1097,0.1097
site,S020,2025-11-12,11,1,11.99,5.268,0.2002,0.2002
site,S021,2025-11-12,11,1,30.07,16.129,0.3548,0.3548
site,S022,2025-11-12,11,1,39.47,23.878,0.7736,0.7736
site,S023,2025-11-12,11,1,10.62,4.125,0.6753,0.6753
site,S024,2025-11-12,11,1,25.66,9.895,0.5927,0.5927
site,S025,2025-11-12,11,1,12.44,6.297,0.3558,0.3558
site,S028,2025-11-12,11,1,19.28,10.436,0.3277,0.3277
site,S030,2025-11-12,11,1,8.31,4.901,0.1421,0.1421
site,S032,2025-11-12,11,1,65.17,33.299,3.1085,3.1085
site,S033,2025-11-12,11,1,5.81,2.975,0.1692,0.1692
site,S035,2025-11-12,11,1,23.17,10.939,0.5793,0.5793
site,S038,2025-11-12,11,1,1.92,1.066,0.0178,0.0178
site,S039,2025-11-12,11,1,3.07,1.345,0.0464,0.0464
site,S040,2025-11-12,11,1,5.64,2.924,0.1742,0.1742
site,S041,2025-11-12,11,1,0.59,0.469,0.0103,0.0103
site,S042,2025-11-12,11,1,7.15,3.898,0.1452,0.1452
site,S046,2025-11-12,11,1,21.21,11.131,0.473,0.473
site,S047,2025-11-12,11,1,11.23,4.889,0.2347,0.2347
site,S049,2025-11-12,11,1,8.1,2.845,0.4011,0.4011
site,S050,2025-11-12,11,1,1328.39,41.675,1.0627,1.0627
site,S052,2025-11-12,11,1,47.17,25.292,1.5378,1.5378
site,S053,2025-11-12,11,1,26.36,10.956,1.4604,1.4604
site,S054,2025-11-12,11,1,5.37,2.379,0.2682,0.2682
site,S055,2025-11-12,11,1,515.92,36.114,1.4446,1.4446
site,S056,2025-11-12,11,1,2.95,1.348,0.0425,0.0425
site,S059,2025-11-12,11,1,74.55,15.283,0.3057,0.3057
site,S060,2025-11-12,11,1,19.32,8.202,0.479,0.479
site,S061,2025-11-12,11,1,0.98,0.482,0.0182,0.0182
site,S062,2025-11-12,11,1,8.94,3.312,0.1475,0.1475
site,S064,2025-11-12,11,1,7.94,3.381,0.1112,0.1112
site,S065,2025-11-12,11,1,4.26,2.945,0.0567,0.0567
site,S066,2025-11-12,11,1,12.8,6.247,0.3405,0.3405
site,S068,2025-11-12,11,1,0.54,0.229,0.0028,0.0028
site,S070,2025-11-12,11,1,5.2,1.88,0.0395,0.0395
site,S071,2025-11-12,11,1,75.27,16.672,3.3344,3.3344
site,S072,2025-11-12,11,1,24.06,19.02,0.5944,0.5944
site,S073,2025-11-12,11,1,24.48,7.686,1.1529,1.1529
site,S074,2025-11-12,11,1,5.25,2.717,0.1087,0.1087
site,S075,2025-11-12,11,1,10.06,4.631,0.1218,0.1218
site,S116,2025-11-12,11,1,32.04,22.964,5.0522,5.0522
site,S002,2025-11-12,12,1,15.01,7.141,0.2356,0.2356
site,S004,2025-11-12,12,1,4.27,2.161,0.0858,0.0858
site,S007,2025-11-12,12,1,1.23,0.868,0.191,0.191
site,S008,2025-11-12,12,1,11.15,7.241,0.2297,0.2297
site,S009,2025-11-12,12,1,8.96,4.387,0.2303,0.2303
site,S010,2025-11-12,12,1,7.56,3.44,0.0688,0.0688
site,S011,2025-11-12,12,1,3.35,1.471,0.0342,0.0342
site,S012,2025-11-12,12,1,3739.66,44.748,7.8533,7.8533
site,S014,2025-11-12,12,1,19.54,8.045,0.4103,0.4103
site,S017,2025-11-12,12,1,9.43,1.284,0.0123,0.0123
site,S018,2025-11-12,12,1,2.58,1.243,0.0634,0.0634
site,S019,2025-11-12,12,1,0.19,0.132,0.004,0.004
site,S020,2025-11-12,12,1,14.47,6.626,0.2518,0.2518
site,S021,2025-11-12,12,1,32.11,17.807,0.3918,0.3918
site,S022,2025-11-12,12,1,39.81,24.82,0.8042,0.8042
site,S023,2025-11-12,12,1,6.41,2.565,0.4198,0.4198
site,S024,2025-11-12,12,1,24.21,9.659,0.5786,0.5786
site,S025,2025-11-12,12,1,6.68,3.324,0.1878,0.1878
site,S028,2025-11-12,12,1,17.17,9.622,0.3021,0.3021
site,S030,2025-11-12,12,1,12.17,7.049,0.2044,0.2044
site,S032,2025-11-12,12,1,70.99,37.95,3.5426,3.5426
site,S033,2025-11-12,12,1,2.7,1.435,0.0816,0.0816
site,S035,2025-11-12,12,1,12.93,5.642,0.2988,0.2988
site,S038,2025-11-12,12,1,3.64,1.983,0.0332,0.0332
site,S039,2025-11-12,12,1,2.61,1.189,0.041,0.041
site,S040,2025-11-12,12,1,1.18,0.632,0.0377,0.0377
site,S041,2025-11-12,12,1,3.17,2.54,0.0559,0.0559
site,S042,2025-11-12,12,1,5.86,3.26,0.1214,0.1214
site,S046,2025-11-12,12,1,24.2,13.041,0.5543,0.5543
site,S047,2025-11-12,12,1,9.86,4.374,0.2099,0.2099
site,S049,2025-11-12,12,1,3.03,1.061,0.1496,0.1496
site,S050,2025-11-12,12,1,1439.43,45.158,1.1515,1.1515
site,S051,2025-11-12,12,1,19.25,7.509,0.3773,0.3773
site,S052,2025-11-12,12,1,47.88,26.303,1.5992,1.5992
site,S053,2025-11-12,12,1,30.4,12.636,1.6843,1.6843
site,S054,2025-11-12,12,1,6.62,2.96,0.3337,0.3337
site,S055,2025-11-12,12,1,529.05,37.033,1.4813,1.4813
site,S056,2025-11-12,12,1,1.35,0.624,0.0196,0.0196
site,S059,2025-11-12,12,1,85.99,17.628,0.3526,0.3526
site,S060,2025-11-12,12,1,29.8,12.96,0.7569,0.7569
site,S061,2025-11-12,12,1,6.27,3.117,0.1179,0.1179
site,S062,2025-11-12,12,1,11.24,4.263,0.1899,0.1899
site,S064,2025-11-12,12,1,8.63,3.808,0.1252,0.1252
site,S065,2025-11-12,12,1,3.82,2.678,0.0515,0.0515
site,S066,2025-11-12,12,1,15.04,7.507,0.4091,0.4091
site,S068,2025-11-12,12,1,5.9,2.507,0.0307,0.0307
site,S070,2025-11-12,12,1,3.76,1.449,0.0304,0.0304
site,S071,2025-11-12,12,1,82.31,18.231,3.6462,3.6462
site,S072,2025-11-12,12,1,26.81,21.537,0.673,0.673
site,S073,2025-11-12,12,1,32.44,10.121,1.5182,1.5182
site,S074,2025-11-12,12,1,0.6,0.332,0.0133,0.0133
site,S075,2025-11-12,12,1,10.42,4.95,0.1302,0.1302
site,S116,2025-11-12,12,1,31.89,23.22,5.1085,5.1085
site,S002,2025-11-12,13,1,15.21,6.685,0.2206,0.2206
site,S004,2025-11-12,13,1,2.63,1.258,0.0499,0.0499
site,S007,2025-11-12,13,1,5.66,3.666,0.8065,0.8065
site,S008,2025-11-12,13,1,8.95,5.134,0.1628,0.1628
site,S009,2025-11-12,13,1,7.72,3.412,0.1791,0.1791
site,S010,2025-11-12,13,1,7.09,2.944,0.0589,0.0589
site,S011,2025-11-12,13,1,1.18,0.477,0.0111,0.0111
site,S012,2025-11-12,13,1,3417.22,40.89,7.1762,7.1762
site,S014,2025-11-12,13,1,25.16,9.029,0.4605,0.4605
site,S017,2025-11-12,13,1,7.77,1.222,0.0117,0.0117
site,S018,2025-11-12,13,1,3.19,1.438,0.0734,0.0734
site,S019,2025-11-12,13,1,6.33,4.286,0.1286,0.1286
site,S020,2025-11-12,13,1,3.12,1.34,0.0509,0.0509
site,S021,2025-11-12,13,1,19.49,10.011,0.2202,0.2202
site,S022,2025-11-12,13,1,39.1,22.448,0.7273,0.7273
site,S023,2025-11-12,13,1,10.72,3.986,0.6526,0.6526
site,S024,2025-11-12,13,1,29.15,10.802,0.6471,0.6471
site,S025,2025-11-12,13,1,10.47,4.964,0.2805,0.2805
site,S028,2025-11-12,13,1,27.47,13.736,0.4313,0.4313
site,S030,2025-11-12,13,1,11.89,6.52,0.1891,0.1891
site,S032,2025-11-12,13,1,60.1,29.359,2.7407,2.7407
site,S033,2025-11-12,13,1,0.06,0.03,0.0017,0.0017
site,S035,2025-11-12,13,1,10.39,4.14,0.2193,0.2193
site,S038,2025-11-12,13,1,1.36,0.726,0.0121,0.0121
site,S039,2025-11-12,13,1,6.65,2.72,0.0938,0.0938
site,S040,2025-11-12,13,1,3.5,1.734,0.1033,0.1033
site,S041,2025-11-12,13,1,6.93,5.263,0.1158,0.1158
site,S042,2025-11-12,13,1,4.13,2.12,0.0789,0.0789
site,S046,2025-11-12,13,1,11.06,5.438,0.2311,0.2311
site,S047,2025-11-12,13,1,9.15,3.794,0.1821,0.1821
site,S049,2025-11-12,13,1,7.26,2.333,0.3289,0.3289
site,S050,2025-11-12,13,1,1311.97,41.16,1.0496,1.0496
site,S051,2025-11-12,13,1,12.23,4.772,0.2398,0.2398
site,S052,2025-11-12,13,1,44.32,21.724,1.3208,1.3208
site,S053,2025-11-12,13,1,20.88,8.676,1.1565,1.1565
site,S054,2025-11-12,13,1,3.05,1.267,0.1428,0.1428
site,S055,2025-11-12,13,1,521.4,36.498,1.4599,1.4599
site,S056,2025-11-12,13,1,0.29,0.125,0.0039,0.0039
site,S059,2025-11-12,13,1,76.46,15.675,0.3135,0.3135
site,S060,2025-11-12,13,1,29.79,11.886,0.6942,0.6942
site,S061,2025-11-12,13,1,5.08,2.294,0.0868,0.0868
site,S062,2025-11-12,13,1,11.49,4.076,0.1815,0.1815
site,S064,2025-11-12,13,1,7.25,2.933,0.0964,0.0964
site,S065,2025-11-12,13,1,5.18,3.446,0.0663,0.0663
site,S066,2025-11-12,13,1,2.11,0.978,0.0533,0.0533
site,S068,2025-11-12,13,1,2.47,0.971,0.0119,0.0119
site,S070,2025-11-12,13,1,2.06,0.735,0.0154,0.0154
site,S071,2025-11-12,13,1,68.19,15.103,3.0207,3.0207
site,S072,2025-11-12,13,1,30.03,23.542,0.7357,0.7357
site,S073,2025-11-12,13,1,26.81,13.994,2.0992,2.0992
site,S074,2025-11-12,13,1,3.16,1.605,0.0642,0.0642
site,S075,2025-11-12,13,1,16.87,7.185,0.189,0.189
site,S116,2025-11-12,13,1,28.28,18.803,4.1366,4.1366
site,S002,2025-11-12,14,1,3.78,1.306,0.0431,0.0431
site,S004,2025-11-12,14,1,8.79,3.387,0.1344,0.1344
site,S007,2025-11-12,14,1,4.19,2.109,0.4639,0.4639
site,S008,2025-11-12,14,1,4.45,2.047,0.0649,0.0649
site,S009,2025-11-12,14,1,10.92,4.078,0.2141,0.2141
site,S010,2025-11-12,14,1,12.53,4.133,0.0827,0.0827
site,S011,2025-11-12,14,1,10.84,3.455,0.0802,0.0802
site,S012,2025-11-12,14,1,2789.55,33.379,5.8581,5.8581
site,S014,2025-11-12,14,1,18.78,5.672,0.2893,0.2893
site,S017,2025-11-12,14,1,0.83,0.104,0.001,0.001
site,S018,2025-11-12,14,1,6.58,2.348,0.1198,0.1198
site,S019,2025-11-12,14,1,1.98,1.075,0.0322,0.0322
site,S020,2025-11-12,14,1,12.33,4.249,0.1615,0.1615
site,S021,2025-11-12,14,1,3.87,1.584,0.0348,0.0348
site,S022,2025-11-12,14,1,37.02,16.569,0.5368,0.5368
site,S023,2025-11-12,14,1,8.5,2.473,0.4048,0.4048
site,S024,2025-11-12,14,1,26.05,7.611,0.4559,0.4559
site,S025,2025-11-12,14,1,6.44,2.439,0.1378,0.1378
site,S028,2025-11-12,14,1,31.1,12.876,0.4043,0.4043
site,S030,2025-11-12,14,1,23.17,9.986,0.2896,0.2896
site,S032,2025-11-12,14,1,56.56,22.235,2.0757,2.0757
site,S033,2025-11-12,14,1,8.97,3.437,0.1955,0.1955
site,S035,2025-11-12,14,1,4.92,1.569,0.0831,0.0831
site,S038,2025-11-12,14,1,14.04,5.627,0.0941,0.0941
site,S039,2025-11-12,14,1,10.7,3.598,0.1241,0.1241
site,S040,2025-11-12,14,1,10.62,4.168,0.2484,0.2484
site,S041,2025-11-12,14,1,2.01,1.241,0.0273,0.0273
site,S042,2025-11-12,14,1,3.25,1.3,0.0484,0.0484
site,S046,2025-11-12,14,1,2.98,1.191,0.0506,0.0506
site,S047,2025-11-12,14,1,4.13,1.387,0.0666,0.0666
site,S049,2025-11-12,14,1,1.83,0.453,0.0638,0.0638
site,S050,2025-11-12,14,1,1087.8,34.127,0.8702,0.8702
site,S051,2025-11-12,14,1,15.06,4.914,0.2469,0.2469
site,S052,2025-11-12,14,1,45.3,18.029,1.0962,1.0962
site,S053,2025-11-12,14,1,8.19,3.404,0.4538,0.4538
site,S054,2025-11-12,14,1,11.62,3.784,0.4265,0.4265
site,S055,2025-11-12,14,1,405.55,28.388,1.1355,1.1355
site,S056,2025-11-12,14,1,9.28,3.121,0.0983,0.0983
site,S059,2025-11-12,14,1,47.67,9.773,0.1955,0.1955
site,S060,2025-11-12,14,1,38.81,12.296,0.7181,0.7181
site,S061,2025-11-12,14,1,15.03,5.281,0.1998,0.1998
site,S062,2025-11-12,14,1,7.89,2.249,0.1002,0.1002
site,S064,2025-11-12,14,1,1.85,0.607,0.02,0.02
site,S065,2025-11-12,14,1,5.82,3.145,0.0605,0.0605
site,S066,2025-11-12,14,1,16.59,6.12,0.3336,0.3336
site,S068,2025-11-12,14,1,15.4,4.407,0.0539,0.0539
site,S070,2025-11-12,14,1,5.05,1.467,0.0308,0.0308
site,S071,2025-11-12,14,1,32.39,7.174,1.4349,1.4349
site,S072,2025-11-12,14,1,28.05,18.852,0.5891,0.5891
site,S073,2025-11-12,14,1,21.33,8.531,1.2797,1.2797
site,S074,2025-11-12,14,1,0.3,0.121,0.0048,0.0048
site,S075,2025-11-12,14,1,23.3,7.798,0.2051,0.2051
site,S116,2025-11-12,14,1,26.9,15.58,3.4275,3.4275
site,S002,2025-11-12,15,1,20.12,4.267,0.1408,0.1408
site,S004,2025-11-12,15,1,13.37,2.997,0.119,0.119
site,S007,2025-11-12,15,1,9.43,2.961,0.6515,0.6515
site,S008,2025-11-12,15,1,1.91,0.555,0.0176,0.0176
site,S009,2025-11-12,15,1,2.09,0.461,0.0242,0.0242
site,S010,2025-11-12,15,1,29.38,5.876,0.1175,0.1175
site,S011,2025-11-12,15,1,20.54,4.067,0.0945,0.0945
site,S012,2025-11-12,15,1,1954.77,23.39,4.105,4.105
site,S014,2025-11-12,15,1,34.99,6.175,0.3149,0.3149
site,S017,2025-11-12,15,1,0.71,0.052,0.0005,0.0005
site,S018,2025-11-12,15,1,13.15,2.913,0.1486,0.1486
site,S019,2025-11-12,15,1,4.02,1.367,0.041,0.041
site,S020,2025-11-12,15,1,5.98,1.26,0.0479,0.0479
site,S021,2025-11-12,15,1,11.91,3.085,0.0679,0.0679
site,S022,2025-11-12,15,1,45.04,13.066,0.4234,0.4234
site,S023,2025-11-12,15,1,5.93,1.026,0.168,0.168
site,S024,2025-11-12,15,1,18.22,3.284,0.1967,0.1967
site,S025,2025-11-12,15,1,12.41,2.921,0.1651,0.1651
site,S028,2025-11-12,15,1,18.93,4.944,0.1552,0.1552
site,S030,2025-11-12,15,1,18.62,5.456,0.1582,0.1582
site,S032,2025-11-12,15,1,70.09,16.968,1.5839,1.5839
site,S033,2025-11-12,15,1,9.86,2.34,0.1331,0.1331
site,S035,2025-11-12,15,1,6.39,1.448,0.0767,0.0767
site,S038,2025-11-12,15,1,17.14,3.999,0.0669,0.0669
site,S039,2025-11-12,15,1,28.29,5.904,0.2037,0.2037
site,S040,2025-11-12,15,1,12.73,3.119,0.1859,0.1859
site,S041,2025-11-12,15,1,1.1,0.46,0.0101,0.0101
site,S042,2025-11-12,15,1,2.76,0.698,0.026,0.026
site,S046,2025-11-12,15,1,7.59,1.892,0.0804,0.0804
site,S047,2025-11-12,15,1,7.68,1.616,0.0776,0.0776
site,S049,2025-11-12,15,1,0.87,0.131,0.0185,0.0185
site,S050,2025-11-12,15,1,771.96,24.218,0.6176,0.6176
site,S051,2025-11-12,15,1,22.56,7.364,0.3701,0.3701
site,S052,2025-11-12,15,1,43.89,10.612,0.6452,0.6452
site,S053,2025-11-12,15,1,24.42,10.15,1.353,1.353
site,S054,2025-11-12,15,1,17.01,3.516,0.3964,0.3964
site,S055,2025-11-12,15,1,285.71,20.0,0.8,0.8
site,S056,2025-11-12,15,1,22.49,4.713,0.1485,0.1485
site,S059,2025-11-12,15,1,7.35,1.507,0.0301,0.0301
site,S060,2025-11-12,15,1,33.32,6.561,0.3832,0.3832
site,S061,2025-11-12,15,1,15.5,3.441,0.1302,0.1302
site,S062,2025-11-12,15,1,8.74,1.649,0.0734,0.0734
site,S064,2025-11-12,15,1,8.53,1.738,0.0571,0.0571
site,S065,2025-11-12,15,1,0.31,0.113,0.0022,0.0022
site,S066,2025-11-12,15,1,4.04,0.948,0.0517,0.0517
site,S068,2025-11-12,15,1,31.78,5.456,0.0667,0.0667
site,S070,2025-11-12,15,1,9.98,1.9,0.0399,0.0399
site,S071,2025-11-12,15,1,30.81,6.824,1.3648,1.3648
site,S072,2025-11-12,15,1,26.72,11.971,0.3741,0.3741
site,S073,2025-11-12,15,1,9.82,2.396,0.3594,0.3594
site,S074,2025-11-12,15,1,3.23,0.833,0.0333,0.0333
site,S075,2025-11-12,15,1,33.09,6.795,0.1787,0.1787
site,S116,2025-11-12,15,1,26.73,10.414,2.2912,2.2912
site,S002,2025-11-12,16,1,40.22,2.925,0.0965,0.0965
site,S004,2025-11-12,16,1,24.2,1.951,0.0775,0.0775
site,S007,2025-11-12,16,1,0.03,0.004,0.0008,0.0008
site,S008,2025-11-12,16,1,0.39,0.04,0.0013,0.0013
site,S009,2025-11-12,16,1,22.33,1.489,0.0782,0.0782
site,S010,2025-11-12,16,1,44.8,3.136,0.0627,0.0627
site,S011,2025-11-12,16,1,50.51,3.479,0.0808,0.0808
site,S012,2025-11-12,16,1,516.8,6.184,1.0853,1.0853
site,S014,2025-11-12,16,1,42.95,2.611,0.1331,0.1331
site,S017,2025-11-12,16,1,2.45,0.077,0.0007,0.0007
site,S018,2025-11-12,16,1,28.61,2.244,0.1144,0.1144
site,S019,2025-11-12,16,1,26.24,3.236,0.0971,0.0971
site,S020,2025-11-12,16,1,22.83,1.562,0.0594,0.0594
site,S021,2025-11-12,16,1,21.59,1.766,0.0389,0.0389
site,S022,2025-11-12,16,1,41.17,4.447,0.1441,0.1441
site,S023,2025-11-12,16,1,6.43,0.35,0.0573,0.0573
site,S024,2025-11-12,16,1,20.54,1.337,0.0801,0.0801
site,S025,2025-11-12,16,1,18.53,1.509,0.0853,0.0853
site,S028,2025-11-12,16,1,37.61,3.593,0.1128,0.1128
site,S030,2025-11-12,16,1,63.54,6.354,0.1843,0.1843
site,S032,2025-11-12,16,1,61.83,4.371,0.4081,0.4081
site,S033,2025-11-12,16,1,17.47,1.382,0.0786,0.0786
site,S035,2025-11-12,16,1,10.95,1.013,0.0537,0.0537
site,S038,2025-11-12,16,1,46.86,3.363,0.0562,0.0562
site,S039,2025-11-12,16,1,38.91,2.707,0.0934,0.0934
site,S040,2025-11-12,16,1,4.6,0.409,0.0244,0.0244
site,S041,2025-11-12,16,1,118.45,12.921,0.2843,0.2843
site,S042,2025-11-12,16,1,25.21,2.098,0.0781,0.0781
site,S046,2025-11-12,16,1,0.09,0.008,0.0003,0.0003
site,S047,2025-11-12,16,1,17.82,1.337,0.0642,0.0642
site,S049,2025-11-12,16,1,6.34,0.31,0.0438,0.0438
site,S050,2025-11-12,16,1,242.57,7.61,0.1941,0.1941
site,S051,2025-11-12,16,1,57.33,3.308,0.1663,0.1663
site,S052,2025-11-12,16,1,51.12,4.624,0.2811,0.2811
site,S053,2025-11-12,16,1,46.15,19.18,2.5567,2.5567
site,S054,2025-11-12,16,1,36.4,2.519,0.2839,0.2839
site,S055,2025-11-12,16,1,23.62,1.653,0.0661,0.0661
site,S056,2025-11-12,16,1,55.05,3.67,0.1156,0.1156
site,S059,2025-11-12,16,1,58.51,11.994,0.2399,0.2399
site,S060,2025-11-12,16,1,34.7,2.436,0.1423,0.1423
site,S061,2025-11-12,16,1,42.42,3.027,0.1145,0.1145
site,S062,2025-11-12,16,1,9.27,0.562,0.025,0.025
site,S064,2025-11-12,16,1,44.02,2.945,0.0968,0.0968
site,S065,2025-11-12,16,1,38.53,4.005,0.0771,0.0771
site,S066,2025-11-12,16,1,1.08,0.087,0.0047,0.0047
site,S068,2025-11-12,16,1,31.48,2.059,0.0252,0.0252
site,S070,2025-11-12,16,1,37.57,2.505,0.0526,0.0526
site,S071,2025-11-12,16,1,79.65,17.644,3.5287,3.5287
site,S072,2025-11-12,16,1,5.68,0.799,0.025,0.025
site,S073,2025-11-12,16,1,12.82,1.059,0.1589,0.1589
site,S074,2025-11-12,16,1,14.12,1.165,0.0466,0.0466
site,S075,2025-11-12,16,1,62.94,4.308,0.1133,0.1133
site,S116,2025-11-12,16,1,8.9,1.153,0.2538,0.2538
site,S008,2025-11-12,17,1,100.0,0.315,0.01,0.01
site,S009,2025-11-12,17,1,100.0,0.19,0.01,0.01
site,S012,2025-11-12,17,1,100.0,1.197,0.21,0.21
site,S019,2025-11-12,17,1,100.0,0.333,0.01,0.01
site,S022,2025-11-12,17,1,100.0,0.309,0.01,0.01
site,S046,2025-11-12,17,1,100.0,0.235,0.01,0.01
site,S050,2025-11-12,17,1,100.0,3.137,0.08,0.08
site,S051,2025-11-12,17,1,100.0,0.199,0.01,0.01
site,S053,2025-11-12,17,1,100.0,41.56,5.54,5.54
site,S055,2025-11-12,17,1,100.0,7.0,0.28,0.28
site,S059,2025-11-12,17,1,100.0,20.5,0.41,0.41
site,S065,2025-11-12,17,1,100.0,0.52,0.01,0.01
site,S068,2025-11-12,17,1,100.0,4.088,0.05,0.05
site,S071,2025-11-12,17,1,100.0,22.15,4.43,4.43
site,S073,2025-11-12,17,1,100.0,0.067,0.01,0.01
site,S116,2025-11-12,17,1,100.0,0.773,0.17,0.17
site,S012,2025-11-12,18,1,100.0,1.197,0.21,0.21
site,S050,2025-11-12,18,1,100.0,3.137,0.08,0.08
site,S053,2025-11-12,18,1,100.0,41.56,5.54,5.54
site,S055,2025-11-12,18,1,100.0,7.0,0.28,0.28
site,S059,2025-11-12,18,1,100.0,20.5,0.41,0.41
site,S071,2025-11-12,18,1,100.0,22.15,4.43,4.43
site,S012,2025-11-12,19,1,100.0,1.197,0.21,0.21
site,S050,2025-11-12,19,1,100.0,3.137,0.08,0.08
site,S053,2025-11-12,19,1,100.0,41.56,5.54,5.54
site,S055,2025-11-12,19,1,100.0,7.0,0.28,0.28
site,S059,2025-11-12,19,1,100.0,20.5,0.41,0.41
