hour,site_id,site_name,county,capacity_mw,n_samples,actual_mean,pred_mean,bias_pct,avg_rel_err_raw,wape,mape,is_low_power_site_hour,is_problem,problem_type,problem_reason
13,S034,建魄俊达光伏,灌云县,3.496,113,1.2106194690265488,1.079493152569767,-10.83,69.26,27.23,69.26,False,False,normal,正常
13,S035,国能品品鲜光伏,灌云县,5.296,121,1.6465289256198345,0.8400993859441008,-48.98,52.97,52.44,52.97,False,False,normal,正常
13,S037,华能中林三期光伏,灌云县,5.946,79,2.2637974683544306,1.9572575292990797,-13.54,30.49,22.51,30.49,False,False,normal,正常
13,S038,衡诚天晴光伏,海州区,1.672,121,0.6543801652892561,0.5667431816528187,-13.39,29.97,24.68,29.97,False,False,normal,正常
13,S039,沐恒腾东光伏,东海县,3.45,122,0.8217213114754098,0.5631638008349128,-31.47,37.51,34.53,37.51,False,False,normal,正常
13,S040,华电苏班光伏,赣榆区,5.96,122,2.219098360655738,2.0234788786266242,-8.82,38.26,25.7,38.26,False,False,normal,正常
13,S041,交控赣榆南光伏,赣榆区,2.2,122,1.0914754098360655,0.9248376460979134,-15.27,49.8,35.95,49.8,False,False,normal,正常
13,S042,国能联合动力光伏,连云区,3.724,122,1.3377049180327867,1.347584102868201,0.74,42.49,25.18,42.49,False,False,normal,正常
13,S047,汇九齿轮光伏电站,灌云县,4.8,121,1.511404958677686,1.2132576751059103,-19.73,37.96,28.89,37.96,False,False,normal,正常
13,S048,卓贵光之明光伏,连云区,4.0,120,1.1639166666666667,0.9964157688278281,-14.39,45.39,32.39,45.39,False,False,normal,正常
13,S049,华能灌云光伏,灌云县,14.1,122,3.659590163934426,3.1669794100044397,-13.46,50.66,31.2,50.66,False,False,normal,正常
13,S050,沐恒东海产业园光伏,东海县,2.55,122,0.4634426229508198,0.27821439277068216,-39.97,73.34,56.0,73.34,False,False,normal,正常
13,S051,鲲鹏德宇光伏,灌云县,5.025,120,1.1885833333333333,0.9623261652565865,-19.04,65.56,40.61,65.56,False,False,normal,正常
13,S052,鹰游新立成二期光伏,灌云县,6.08,122,2.2401639344262296,1.3876251803592397,-38.06,44.58,41.28,44.58,False,False,normal,正常
13,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,4.4645359195084175,-19.41,25.05,25.05,25.05,False,False,normal,正常
13,S054,鸿天伍江光伏,连云区,11.272,122,3.325327868852459,3.1974952657987625,-3.84,42.6,24.69,42.6,False,False,normal,正常
13,S055,沐恒曲阳光伏,东海县,4.0,114,0.5167543859649125,0.31020802515791845,-39.97,16.24,41.15,16.24,False,False,normal,正常
13,S056,昱中科技光伏,连云区,3.15,122,0.8899180327868852,0.8148757441984128,-8.43,53.9,26.04,53.9,False,False,normal,正常
13,S059,首耀清墩光伏,海州区,2.0,122,0.44352459016393453,0.40014829610431113,-9.78,32.24,32.96,32.24,False,False,normal,正常
13,S060,华电蒙然源光伏,赣榆区,5.84,122,1.7521311475409838,1.5715577097841074,-10.31,36.17,27.41,36.17,False,False,normal,正常
13,S061,嘉伏黎明光伏,连云区,3.784,122,1.2140163934426231,1.1244083303490036,-7.38,40.13,29.23,40.13,False,False,normal,正常
13,S062,韩华大浦光伏电站,连云区,4.45368,122,1.095327868852459,0.9717095732766315,-11.29,40.3,27.48,40.3,False,False,normal,正常
13,S063,铭信润海光伏,东海县,3.66,116,1.7081896551724138,1.4995715787362782,-12.21,41.28,29.38,41.28,False,False,normal,正常
13,S064,昱瑞青口光伏,赣榆区,3.288,119,0.9221848739495798,0.9001284845726208,-2.39,47.54,26.65,47.54,False,False,normal,正常
13,S065,中盛石榴光伏,东海县,1.9239,122,0.8627868852459016,0.47434741727704033,-45.02,47.31,48.62,47.31,False,False,normal,正常
13,S068,富云下车光伏,灌云县,1.223,122,0.3645901639344263,0.2745028945557524,-24.71,38.54,31.81,38.54,False,False,normal,正常
13,S070,旭日虎山光伏,连云区,2.1,122,0.5081967213114754,0.3948644696015318,-22.3,53.1,38.58,53.1,False,False,normal,正常
13,S071,协鑫南岗光伏,灌云县,20.0,120,4.5074999999999985,3.8293088114790765,-15.05,45.31,33.06,45.31,False,False,normal,正常
13,S072,交控大浦光伏,连云区,3.125,122,1.5977868852459016,1.1068916609233515,-30.72,44.41,40.66,44.41,False,False,normal,正常
13,S073,华能裕灌光伏,灌南县,15.0,122,5.478606557377048,4.858682597686533,-11.32,37.98,25.07,37.98,False,False,normal,正常
13,S074,华能中林二期光伏,灌云县,4.0,122,1.4798360655737706,1.344920324271537,-9.12,35.06,24.51,35.06,False,False,normal,正常
13,S075,旭樱新田光伏,海州区,2.63,122,0.8540983606557379,0.744964515483889,-12.78,58.52,30.18,58.52,False,False,normal,正常
14,S002,华筑泰宝光伏,连云区,3.3,122,0.8770491803278687,0.5485812332702348,-37.45,40.76,39.59,40.76,False,False,normal,正常
14,S004,旭樱东堡光伏,连云区,3.97,122,0.9736065573770493,0.8647987055969277,-11.18,62.11,29.76,62.11,False,False,normal,正常
14,S006,沐恒石湖光伏,东海县,5.0,106,0.5575471698113207,0.3865766411940952,-30.66,32.92,34.53,32.92,False,False,normal,正常
14,S007,林洋朝阳光伏,连云区,22.0,122,7.660655737704917,7.0332718485914425,-8.19,56.44,26.69,56.44,False,False,normal,正常
14,S008,协鑫盛昌光伏,灌云县,3.172,122,1.0784426229508197,0.9735770256205923,-9.72,32.92,25.42,32.92,False,False,normal,正常
14,S010,易睐珂浦南光伏,海州区,2.0,122,0.5192622950819673,0.4612347706267837,-11.17,34.22,24.87,34.22,False,False,normal,正常
14,S011,中森西苑光伏,灌云县,2.323,122,0.5794262295081967,0.4603388700049957,-20.55,39.17,34.14,39.17,False,False,normal,正常
14,S012,泰富如意情光伏,东海县,17.55,109,1.5634862385321104,1.2593055883136646,-19.46,51.76,53.67,51.76,False,False,normal,正常
14,S014,鲲鹏昇昌光伏,灌云县,5.1,119,1.1547058823529412,1.0862306225548237,-5.93,53.96,31.87,53.96,False,False,normal,正常
14,S016,衡航亚新光伏,灌南县,8.5,114,2.258684210526316,1.8671875114740517,-17.33,45.28,32.37,45.28,False,False,normal,正常
14,S017,富云四队光伏,灌云县,0.954,121,0.1081818181818182,0.02784516895727968,-74.26,72.64,75.61,72.64,False,False,normal,正常
14,S018,国能百菇源光伏,灌云县,5.1,122,1.3459016393442624,1.4672959191164923,9.02,49.08,27.77,49.08,False,False,normal,正常
14,S019,首耀新海光伏,海州区,3.0,122,1.4616393442622948,0.9303981912353615,-36.35,41.94,41.44,41.94,False,False,normal,正常
14,S022,浦西光伏电站,海州区,3.24,122,1.0402459016393442,0.6531360067651136,-37.21,43.24,41.55,43.24,False,False,normal,正常
14,S023,连洋徐圩光伏,连云区,16.37,122,3.4564754098360657,3.21077144336812,-7.11,56.79,30.91,56.79,False,False,normal,正常
14,S024,兴怡紧固件光伏,赣榆区,5.99,119,1.2930252100840331,1.2910485853526046,-0.15,42.34,30.63,42.34,False,False,normal,正常
14,S025,夏源银得隆光伏,灌南县,5.65,122,1.5823770491803277,1.1862187763773149,-25.04,47.56,35.63,47.56,False,False,normal,正常
14,S028,华能星耀光伏,灌云县,3.14,122,0.9981147540983606,0.9727587077789281,-2.54,45.32,28.78,45.32,False,False,normal,正常
14,S030,中森侍庄光伏,灌云县,2.9,121,0.9554545454545456,0.8380148387494485,-12.29,48.66,30.27,48.66,False,False,normal,正常
14,S031,富云杨集光伏,灌云县,0.9222,119,0.2054621848739496,0.17138033759585944,-16.59,44.54,34.1,44.54,False,False,normal,正常
14,S033,天瀚万发光伏,海州区,5.688,122,1.7284426229508199,1.6956507251467243,-1.9,41.21,27.32,41.21,False,False,normal,正常
14,S034,建魄俊达光伏,灌云县,3.496,111,0.9979279279279278,0.9103057301876578,-8.78,51.89,26.04,51.89,False,False,normal,正常
14,S035,国能品品鲜光伏,灌云县,5.296,121,1.3592561983471074,0.7002688033520827,-48.48,55.39,54.21,55.39,False,False,normal,正常
14,S037,华能中林三期光伏,灌云县,5.946,79,1.7546835443037976,1.6236982848108779,-7.46,38.29,21.07,38.29,False,False,normal,正常
14,S038,衡诚天晴光伏,海州区,1.672,120,0.54275,0.4438326098773865,-18.23,37.36,29.68,37.36,False,False,normal,正常
14,S039,沐恒腾东光伏,东海县,3.45,122,0.6600819672131147,0.4376363695175757,-33.7,43.34,36.23,43.34,False,False,normal,正常
14,S040,华电苏班光伏,赣榆区,5.96,122,1.8402459016393442,1.684651617943616,-8.46,34.92,26.69,34.92,False,False,normal,正常
14,S041,交控赣榆南光伏,赣榆区,2.2,122,0.9360655737704918,0.7769282351914225,-17.0,85.1,32.76,85.1,False,False,normal,正常
14,S042,国能联合动力光伏,连云区,3.724,122,1.1200819672131148,1.1230990164803354,0.27,46.25,24.74,46.25,False,False,normal,正常
14,S047,汇九齿轮光伏电站,灌云县,4.8,121,1.2103305785123966,1.0052844630091349,-16.94,41.86,30.86,41.86,False,False,normal,正常
14,S048,卓贵光之明光伏,连云区,4.0,118,0.9899999999999998,0.8321102067329564,-15.95,38.68,27.31,38.68,False,False,normal,正常
14,S049,华能灌云光伏,灌云县,14.1,122,2.94344262295082,2.5137482345148037,-14.6,54.97,30.89,54.97,False,False,normal,正常
14,S050,沐恒东海产业园光伏,东海县,2.55,122,0.37311475409836065,0.21561736589174435,-42.21,61.39,57.37,61.39,False,False,normal,正常
14,S051,鲲鹏德宇光伏,灌云县,5.025,121,1.0041322314049588,0.7958734725017507,-20.74,54.54,40.92,54.54,False,False,normal,正常
14,S052,鹰游新立成二期光伏,灌云县,6.08,122,1.8575409836065577,1.1465029261289663,-38.28,43.97,41.48,43.97,False,False,normal,正常
14,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,3.974049032560557,-28.27,30.07,30.07,30.07,False,False,normal,正常
14,S054,鸿天伍江光伏,连云区,11.272,122,2.789262295081967,2.5694541762232497,-7.88,49.35,26.32,49.35,False,False,normal,正常
14,S055,沐恒曲阳光伏,东海县,4.0,114,0.4584210526315791,0.29388827657453814,-35.89,18.77,37.55,18.77,False,False,normal,正常
14,S056,昱中科技光伏,连云区,3.15,118,0.7533050847457626,0.6584216347992581,-12.6,34.64,24.53,34.64,False,False,normal,正常
14,S059,首耀清墩光伏,海州区,2.0,122,0.43909836065573776,0.3224061838676971,-26.58,34.06,34.22,34.06,False,False,normal,正常
14,S060,华电蒙然源光伏,赣榆区,5.84,122,1.4794262295081966,1.3023809397779418,-11.97,39.3,29.74,39.3,False,False,normal,正常
14,S061,嘉伏黎明光伏,连云区,3.784,122,1.0740163934426228,0.9135651885970949,-14.94,43.88,29.25,43.88,False,False,normal,正常
14,S062,韩华大浦光伏电站,连云区,4.45368,122,0.9295081967213114,0.8019953908701396,-13.72,35.16,26.2,35.16,False,False,normal,正常
14,S063,铭信润海光伏,东海县,3.66,116,1.3772413793103448,1.2490192946387084,-9.31,53.26,29.89,53.26,False,False,normal,正常
14,S064,昱瑞青口光伏,赣榆区,3.288,121,0.7288429752066116,0.7676890595476328,5.33,46.07,26.99,46.07,False,False,normal,正常
14,S065,中盛石榴光伏,东海县,1.9239,122,0.7308196721311476,0.36380414234830727,-50.22,52.59,53.2,52.59,False,False,normal,正常
14,S068,富云下车光伏,灌云县,1.223,122,0.2938524590163934,0.21850006163011274,-25.64,37.02,33.82,37.02,False,False,normal,正常
14,S070,旭日虎山光伏,连云区,2.1,122,0.4220491803278688,0.32411811877376473,-23.2,59.43,37.82,59.43,False,False,normal,正常
14,S071,协鑫南岗光伏,灌云县,20.0,120,4.102666666666666,3.15285773385995,-23.15,85.1,39.44,85.1,False,False,normal,正常
14,S072,交控大浦光伏,连云区,3.125,122,1.4092622950819673,0.900417877679579,-36.11,46.65,42.55,46.65,False,False,normal,正常
14,S073,华能裕灌光伏,灌南县,15.0,122,4.495081967213116,4.090976487699118,-8.99,41.75,29.07,41.75,False,False,normal,正常
14,S074,华能中林二期光伏,灌云县,4.0,122,1.2053278688524591,1.115517433236416,-7.45,49.5,29.04,49.5,False,False,normal,正常
14,S075,旭樱新田光伏,海州区,2.63,122,0.6981967213114754,0.5944651606616012,-14.86,46.21,28.7,46.21,False,False,normal,正常
15,S002,华筑泰宝光伏,连云区,3.3,122,0.7030327868852458,0.3486148836271142,-50.41,49.13,51.61,49.13,False,False,normal,正常
15,S004,旭樱东堡光伏,连云区,3.97,120,0.6737500000000001,0.5676024074536307,-15.75,52.25,32.34,52.25,False,False,normal,正常
15,S006,沐恒石湖光伏,东海县,5.0,104,0.3868269230769231,0.28177523387933806,-27.16,28.32,30.69,28.32,False,False,normal,正常
15,S007,林洋朝阳光伏,连云区,22.0,122,5.032868852459016,4.576821976451658,-9.06,50.16,26.89,50.16,False,False,normal,正常
15,S008,协鑫盛昌光伏,灌云县,3.172,122,0.7260655737704917,0.6763275883514798,-6.85,36.98,26.17,36.98,False,False,normal,正常
15,S010,易睐珂浦南光伏,海州区,2.0,122,0.3517213114754098,0.3270743738591686,-7.01,33.68,25.03,33.68,False,False,normal,正常
15,S011,中森西苑光伏,灌云县,2.323,122,0.36426229508196717,0.33477591469313767,-8.09,42.53,28.31,42.53,False,False,normal,正常
15,S012,泰富如意情光伏,东海县,17.55,109,1.157706422018349,1.06130994281849,-8.33,33.79,43.45,33.79,False,False,normal,正常
15,S014,鲲鹏昇昌光伏,灌云县,5.1,120,0.775,0.7430080361928509,-4.13,39.86,30.49,39.86,False,False,normal,正常
15,S016,衡航亚新光伏,灌南县,8.5,108,1.4321296296296295,1.3984080651238575,-2.35,33.79,26.57,33.79,False,False,normal,正常
15,S017,富云四队光伏,灌云县,0.954,120,0.08200000000000002,0.02379999999999998,-70.98,68.02,74.12,68.02,False,False,normal,正常
15,S018,国能百菇源光伏,灌云县,5.1,122,0.8472131147540983,1.0426073957427284,23.06,64.36,40.59,64.36,False,False,normal,正常
15,S019,首耀新海光伏,海州区,3.0,122,1.1124590163934427,0.6655163176123813,-40.18,44.02,46.64,44.02,False,False,normal,正常
15,S022,浦西光伏电站,海州区,3.24,122,0.7164754098360654,0.42189761158259925,-41.11,45.05,42.12,45.05,False,False,normal,正常
15,S023,连洋徐圩光伏,连云区,16.37,121,2.3682644628099174,2.206016969839967,-6.85,58.02,29.72,58.02,False,False,normal,正常
15,S024,兴怡紧固件光伏,赣榆区,5.99,120,0.9375833333333332,0.8953293952158667,-4.51,42.04,31.09,42.04,False,False,normal,正常
15,S025,夏源银得隆光伏,灌南县,5.65,121,1.0299173553719005,0.8792451505175276,-14.63,35.58,26.92,35.58,False,False,normal,正常
15,S028,华能星耀光伏,灌云县,3.14,122,0.6179508196721311,0.6890078016981772,11.5,51.37,32.69,51.37,False,False,normal,正常
15,S030,中森侍庄光伏,灌云县,2.9,121,0.6081818181818182,0.5894465804272607,-3.08,45.56,26.82,45.56,False,False,normal,正常
15,S031,富云杨集光伏,灌云县,0.9222,116,0.15094827586206894,0.10089132299692642,-33.16,48.52,41.15,48.52,False,False,normal,正常
15,S033,天瀚万发光伏,海州区,5.688,122,1.1621311475409837,1.2016841949547101,3.4,40.53,27.28,40.53,False,False,normal,正常
15,S034,建魄俊达光伏,灌云县,3.496,107,0.6809345794392523,0.6110719652544617,-10.26,27.12,23.73,27.12,False,False,normal,正常
15,S035,国能品品鲜光伏,灌云县,5.296,121,0.8885123966942149,0.49215892126231575,-44.61,51.46,49.7,51.46,False,False,normal,正常
15,S037,华能中林三期光伏,灌云县,5.946,80,1.1157499999999998,1.1027185896371978,-1.17,41.37,23.35,41.37,False,False,normal,正常
15,S038,衡诚天晴光伏,海州区,1.672,120,0.34458333333333335,0.29491237838326756,-14.41,38.59,32.34,38.59,False,False,normal,正常
15,S039,沐恒腾东光伏,东海县,3.45,122,0.4318852459016394,0.263490703137761,-38.99,50.57,40.55,50.57,False,False,normal,正常
15,S040,华电苏班光伏,赣榆区,5.96,122,1.2436885245901639,1.2136165693039322,-2.42,33.82,26.27,33.82,False,False,normal,正常
15,S041,交控赣榆南光伏,赣榆区,2.2,122,0.629672131147541,0.5276128968760749,-16.21,44.52,30.14,44.52,False,False,normal,正常
15,S042,国能联合动力光伏,连云区,3.724,122,0.754672131147541,0.7899771943164894,4.68,39.04,29.3,39.04,False,False,normal,正常
15,S047,汇九齿轮光伏电站,灌云县,4.8,121,0.7575206611570249,0.6944671194277386,-8.32,44.51,27.06,44.51,False,False,normal,正常
15,S048,卓贵光之明光伏,连云区,4.0,119,0.6619327731092438,0.5646126578909726,-14.7,40.41,27.09,40.41,False,False,normal,正常
15,S049,华能灌云光伏,灌云县,14.1,122,1.8684426229508198,1.6025910822068516,-14.23,34.93,27.08,34.93,False,False,normal,正常
15,S050,沐恒东海产业园光伏,东海县,2.55,122,0.28295081967213115,0.14700157587325172,-48.05,59.58,55.09,59.58,False,False,normal,正常
15,S051,鲲鹏德宇光伏,灌云县,5.025,121,0.696694214876033,0.511419884095381,-26.59,64.91,44.99,64.91,False,False,normal,正常
15,S052,鹰游新立成二期光伏,灌云县,6.08,122,1.209098360655738,0.7944014059019953,-34.3,42.5,39.14,42.5,False,False,normal,正常
15,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,3.208004781282675,-42.09,42.59,42.59,42.59,False,False,normal,正常
15,S054,鸿天伍江光伏,连云区,11.272,121,1.9100826446280992,1.724870347845545,-9.7,32.81,24.86,32.81,False,False,normal,正常
15,S055,沐恒曲阳光伏,东海县,4.0,113,0.3841592920353984,0.2734527173296359,-28.82,20.71,31.34,20.71,False,False,normal,正常
15,S056,昱中科技光伏,连云区,3.15,119,0.5084033613445378,0.4332741708890439,-14.78,31.31,23.77,31.31,False,False,normal,正常
15,S059,首耀清墩光伏,海州区,2.0,122,0.424672131147541,0.21237749525078417,-49.99,54.17,52.5,54.17,False,False,normal,正常
15,S060,华电蒙然源光伏,赣榆区,5.84,122,1.106311475409836,0.9207102216362656,-16.78,34.53,29.57,34.53,False,False,normal,正常
15,S061,嘉伏黎明光伏,连云区,3.784,122,0.6977868852459017,0.6191331925981015,-11.27,38.0,29.33,38.0,False,False,normal,正常
15,S062,韩华大浦光伏电站,连云区,4.45368,122,0.6233606557377049,0.5379224499390413,-13.71,37.6,27.29,37.6,False,False,normal,正常
15,S063,铭信润海光伏,东海县,3.66,115,0.9088695652173914,0.887217841467145,-2.38,33.96,21.97,33.96,False,False,normal,正常
15,S064,昱瑞青口光伏,赣榆区,3.288,119,0.5028571428571428,0.5732428906433623,14.0,48.14,33.37,48.14,False,False,normal,正常
15,S065,中盛石榴光伏,东海县,1.9239,122,0.4713114754098361,0.2597329689369452,-44.89,44.73,47.64,44.73,False,False,normal,正常
15,S068,富云下车光伏,灌云县,1.223,122,0.18991803278688527,0.13804275129204438,-27.31,40.53,36.33,40.53,False,False,normal,正常
15,S070,旭日虎山光伏,连云区,2.1,121,0.3179338842975207,0.23081702470057644,-27.4,37.18,34.94,37.18,False,False,normal,正常
15,S071,协鑫南岗光伏,灌云县,20.0,120,3.6632499999999997,2.109787472782408,-42.41,82.44,55.03,82.44,False,False,normal,正常
15,S072,交控大浦光伏,连云区,3.125,122,0.998032786885246,0.6084745133974268,-39.03,49.48,44.92,49.48,False,False,normal,正常
15,S073,华能裕灌光伏,灌南县,15.0,122,2.9650000000000003,2.8579030174122986,-3.61,51.36,35.31,51.36,False,False,normal,正常
15,S074,华能中林二期光伏,灌云县,4.0,122,0.8095081967213115,0.7577074347122541,-6.4,39.24,29.02,39.24,False,False,normal,正常
15,S075,旭樱新田光伏,海州区,2.63,122,0.46680327868852456,0.40136096140609,-14.02,44.03,29.92,44.03,False,False,normal,正常
16,S002,华筑泰宝光伏,连云区,3.3,122,0.4889344262295081,0.12517950090719238,-74.4,61.2,76.3,61.2,False,False,normal,正常
16,S004,旭樱东堡光伏,连云区,3.97,111,0.30333333333333334,0.20347015537356683,-32.92,60.43,45.18,60.43,False,False,normal,正常
16,S006,沐恒石湖光伏,东海县,5.0,96,0.20718750000000008,0.17626446200962165,-14.93,28.33,31.61,28.33,True,False,normal,正常
16,S007,林洋朝阳光伏,连云区,22.0,122,1.9990983606557378,1.8382741814586445,-8.04,44.13,30.23,44.13,False,False,normal,正常
16,S008,协鑫盛昌光伏,灌云县,3.172,122,0.36245901639344263,0.28437779357774506,-21.54,41.57,32.99,41.57,False,False,normal,正常
16,S010,易睐珂浦南光伏,海州区,2.0,122,0.16901639344262293,0.16285886420894544,-3.64,42.76,31.37,42.76,False,False,normal,正常
16,S011,中森西苑光伏,灌云县,2.323,122,0.19721311475409836,0.17550001030982038,-11.01,45.2,36.96,45.2,False,False,normal,正常
16,S012,泰富如意情光伏,东海县,17.55,107,0.7526168224299068,0.53187476613463,-29.33,30.87,46.97,30.87,True,False,normal,正常
16,S014,鲲鹏昇昌光伏,灌云县,5.1,119,0.3577310924369749,0.2922148459171941,-18.31,57.53,42.4,57.53,False,False,normal,正常
16,S016,衡航亚新光伏,灌南县,8.5,91,0.7526373626373627,0.7834831418473499,4.1,58.1,40.58,58.1,False,False,normal,正常
16,S017,富云四队光伏,灌云县,0.954,118,0.05754237288135593,0.023799999999999984,-58.64,59.59,70.73,59.59,False,False,normal,正常
16,S018,国能百菇源光伏,灌云县,5.1,121,0.4195041322314049,0.4349134384519591,3.67,57.71,40.79,57.71,False,False,normal,正常
16,S019,首耀新海光伏,海州区,3.0,122,0.7824590163934426,0.31236320008646706,-60.08,56.52,66.39,56.52,False,False,normal,正常
16,S022,浦西光伏电站,海州区,3.24,121,0.3171900826446281,0.14489242232866864,-54.32,60.71,56.09,60.71,False,False,normal,正常
16,S023,连洋徐圩光伏,连云区,16.37,117,1.0870085470085469,1.0756246221684675,-1.05,62.51,33.16,62.51,False,False,normal,正常
16,S024,兴怡紧固件光伏,赣榆区,5.99,121,0.4406611570247934,0.3800341480016765,-13.76,54.33,42.09,54.33,False,False,normal,正常
16,S025,夏源银得隆光伏,灌南县,5.65,121,0.4749586776859504,0.481046286706694,1.28,50.06,30.59,50.06,False,False,normal,正常
16,S028,华能星耀光伏,灌云县,3.14,122,0.3163934426229508,0.3016171621184361,-4.67,48.15,30.96,48.15,False,False,normal,正常
16,S030,中森侍庄光伏,灌云县,2.9,121,0.26099173553719013,0.2753033957168335,5.48,67.28,34.62,67.28,False,False,normal,正常
16,S031,富云杨集光伏,灌云县,0.9222,106,0.07235849056603776,0.029559956285432374,-59.15,77.28,62.42,77.28,False,False,normal,正常
16,S033,天瀚万发光伏,海州区,5.688,121,0.5526446280991736,0.5036090286568964,-8.87,48.51,37.98,48.51,False,False,normal,正常
16,S034,建魄俊达光伏,灌云县,3.496,105,0.30733333333333335,0.2239537318038563,-27.13,44.99,37.35,44.99,False,False,normal,正常
16,S035,国能品品鲜光伏,灌云县,5.296,121,0.4641322314049587,0.2251821324460117,-51.48,56.74,55.72,56.74,False,False,normal,正常
16,S037,华能中林三期光伏,灌云县,5.946,76,0.40710526315789475,0.4072721318809888,0.04,39.5,33.45,39.5,False,False,normal,正常
16,S038,衡诚天晴光伏,海州区,1.672,116,0.15758620689655173,0.12017634797101352,-23.74,35.9,32.36,35.9,False,False,normal,正常
16,S039,沐恒腾东光伏,东海县,3.45,121,0.1843801652892562,0.08700138538351133,-52.81,57.01,52.9,57.01,False,False,normal,正常
16,S040,华电苏班光伏,赣榆区,5.96,122,0.5751639344262295,0.5677819331094531,-1.28,49.6,30.07,49.6,False,False,normal,正常
16,S041,交控赣榆南光伏,赣榆区,2.2,118,0.2583898305084746,0.21476033595946806,-16.89,40.55,31.07,40.55,False,False,normal,正常
16,S042,国能联合动力光伏,连云区,3.724,118,0.3454237288135593,0.36393251417908745,5.36,44.2,33.8,44.2,False,False,normal,正常
16,S047,汇九齿轮光伏电站,灌云县,4.8,121,0.3761157024793389,0.32152206587932114,-14.52,47.0,32.17,47.0,False,False,normal,正常
16,S048,卓贵光之明光伏,连云区,4.0,106,0.32481132075471697,0.28597050946254265,-11.96,33.19,27.5,33.19,False,False,normal,正常
16,S049,华能灌云光伏,灌云县,14.1,119,0.8465546218487395,0.5893535600844051,-30.38,62.78,47.08,62.78,False,False,normal,正常
16,S050,沐恒东海产业园光伏,东海县,2.55,121,0.16016528925619836,0.081716650975954,-48.98,53.51,52.03,53.51,False,False,normal,正常
16,S051,鲲鹏德宇光伏,灌云县,5.025,121,0.4521487603305786,0.19963905751245517,-55.85,66.19,61.71,66.19,False,False,normal,正常
16,S052,鹰游新立成二期光伏,灌云县,6.08,122,0.6089344262295081,0.28430762587763253,-53.31,61.99,57.08,61.99,False,False,normal,正常
16,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,1.8589244223487174,-66.45,66.45,66.45,66.45,False,False,normal,正常
16,S054,鸿天伍江光伏,连云区,11.272,121,0.8708264462809918,0.7807018185906883,-10.35,42.37,34.04,42.37,False,False,normal,正常
16,S055,沐恒曲阳光伏,东海县,4.0,113,0.3392920353982302,0.25031850151422674,-26.22,25.47,30.86,25.47,False,False,normal,正常
16,S056,昱中科技光伏,连云区,3.15,109,0.2367889908256881,0.17213156578068572,-27.31,38.4,34.61,38.4,False,False,normal,正常
16,S059,首耀清墩光伏,海州区,2.0,122,0.39795081967213125,0.0865147262336653,-78.26,78.26,78.86,78.26,False,False,normal,正常
16,S060,华电蒙然源光伏,赣榆区,5.84,122,0.49901639344262305,0.42890433178911275,-14.05,57.4,33.03,57.4,False,False,normal,正常
16,S061,嘉伏黎明光伏,连云区,3.784,122,0.32073770491803283,0.23857856986595657,-25.62,45.94,37.58,45.94,False,False,normal,正常
16,S062,韩华大浦光伏电站,连云区,4.45368,116,0.2785344827586207,0.2517901236755847,-9.6,37.27,29.71,37.27,False,False,normal,正常
16,S063,铭信润海光伏,东海县,3.66,99,0.4595959595959596,0.4154252207185479,-9.61,32.88,28.94,32.88,False,False,normal,正常
16,S064,昱瑞青口光伏,赣榆区,3.288,109,0.24715596330275233,0.34492286194822686,39.56,71.9,55.88,71.9,False,False,normal,正常
16,S065,中盛石榴光伏,东海县,1.9239,122,0.19426229508196724,0.1320023055185275,-32.05,44.46,39.32,44.46,False,False,normal,正常
16,S068,富云下车光伏,灌云县,1.223,118,0.09338983050847462,0.05185102111610502,-44.48,57.51,49.82,57.51,False,False,normal,正常
16,S070,旭日虎山光伏,连云区,2.1,120,0.15916666666666668,0.11839843249602705,-25.61,46.53,36.47,46.53,False,False,normal,正常
16,S071,协鑫南岗光伏,灌云县,20.0,120,3.11025,0.8196426950394133,-73.65,91.66,81.5,91.66,False,True,normal,正常
16,S072,交控大浦光伏,连云区,3.125,120,0.3906666666666666,0.2457563316427544,-37.09,47.42,42.63,47.42,False,False,normal,正常
16,S073,华能裕灌光伏,灌南县,15.0,122,1.401639344262295,1.0545773319344038,-24.76,46.04,40.89,46.04,False,False,normal,正常
16,S074,华能中林二期光伏,灌云县,4.0,122,0.36204918032786887,0.2694341945951158,-25.58,58.07,40.38,58.07,False,False,normal,正常
16,S075,旭樱新田光伏,海州区,2.63,122,0.20647540983606552,0.15267167170586413,-26.06,42.82,35.76,42.82,False,False,normal,正常
17,S002,华筑泰宝光伏,连云区,3.3,84,0.5199999999999999,0.011312161926191293,-97.82,82.89,97.86,82.89,False,True,systematic_underestimate,系统性低估
17,S004,旭樱东堡光伏,连云区,3.97,35,0.19228571428571428,0.07309031873950157,-61.99,52.97,67.4,52.97,True,False,normal,正常
17,S006,沐恒石湖光伏,东海县,5.0,19,0.17157894736842105,0.09083272351948879,-47.06,43.22,47.84,43.22,True,False,normal,正常
17,S007,林洋朝阳光伏,连云区,22.0,59,0.7116949152542372,0.39408131811313446,-44.63,73.66,53.99,73.66,True,False,normal,正常
17,S008,协鑫盛昌光伏,灌云县,3.172,84,0.10821428571428571,0.06889808036088209,-36.33,57.13,46.86,57.13,True,False,normal,正常
