time,hour,actual_city_mw,pred_city_mw,rmse_city_MW,mae_city_MW,nrmse_city_pct,bias_city_MW
2025-10-10 09:00:00,9,94.95,88.09229459819818,6.857705401801823,6.857705401801823,1.7642783281748633,-6.857705401801823
2025-10-10 10:00:00,10,112.23,120.52428221008,8.294282210079999,8.294282210079999,2.133865701954126,8.294282210079999
2025-10-10 11:00:00,11,110.73,130.16519561523938,19.43519561523938,19.43519561523938,5.000082741786589,19.43519561523938
2025-10-10 12:00:00,12,115.91,106.18275925808392,9.727240741916077,9.727240741916077,2.502522203621201,-9.727240741916077
2025-10-10 13:00:00,13,111.59,99.38115998830908,12.208840011690924,12.208840011690924,3.1409619665378132,-12.208840011690924
2025-10-10 14:00:00,14,103.07999999999998,86.87139179387866,16.208608206121326,16.208608206121326,4.1699802648891175,-16.208608206121326
2025-10-10 15:00:00,15,79.07000000000001,76.05707410313205,3.012925896867955,3.012925896867955,0.775133889951629,-3.012925896867955
2025-10-10 16:00:00,16,46.50000000000001,47.118243923688794,0.6182439236887873,0.6182439236887873,0.15905529505588442,0.6182439236887873
2025-10-10 17:00:00,17,18.18,14.692260245031374,3.4877397549686258,3.4877397549686258,0.8972890060847902,-3.4877397549686258
2025-10-10 18:00:00,18,10.889999999999997,0.0,10.889999999999997,10.889999999999997,2.801664677630531,-10.889999999999997
2025-10-10 19:00:00,19,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-11 06:00:00,6,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-11 07:00:00,7,13.25,9.059475005868451,4.1905249941315486,4.1905249941315486,1.0780942017250918,-4.1905249941315486
2025-10-11 08:00:00,8,23.45,25.126109367145755,1.6761093671457559,1.6761093671457559,0.43121179153149025,1.6761093671457559
2025-10-11 09:00:00,9,38.470000000000006,47.522486307148434,9.052486307148428,9.052486307148428,2.328928478555721,9.052486307148428
2025-10-11 10:00:00,10,53.029999999999994,60.732576624602615,7.702576624602621,7.702576624602621,1.9816379114684823,7.702576624602621
2025-10-11 11:00:00,11,68.19,79.7828792017689,11.592879201768909,11.592879201768909,2.982494046981964,11.592879201768909
2025-10-11 12:00:00,12,69.49000000000001,68.08703056614705,1.4029694338529595,1.4029694338529595,0.36094122191195055,-1.4029694338529595
2025-10-11 13:00:00,13,53.34,60.52632554886329,7.186325548863287,7.186325548863287,1.8488222637469343,7.186325548863287
2025-10-11 14:00:00,14,38.63,52.06970645789732,13.439706457897316,13.439706457897316,3.45762634167253,13.439706457897316
2025-10-11 15:00:00,15,24.01,32.243026090513396,8.233026090513395,8.233026090513395,2.1181063716989867,8.233026090513395
2025-10-11 16:00:00,16,15.71,12.804375367502422,2.905624632497579,2.905624632497579,0.74752854906535,-2.905624632497579
2025-10-11 17:00:00,17,11.28,8.38909994088335,2.8909000591166496,2.8909000591166496,0.7437403656737497,-2.8909000591166496
2025-10-11 18:00:00,18,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-11 19:00:00,19,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-12 06:00:00,6,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-12 07:00:00,7,12.31,8.387252585086044,3.9227474149139567,3.9227474149139567,1.0092032021699644,-3.9227474149139567
2025-10-12 08:00:00,8,17.209999999999997,11.624771499229983,5.585228500770015,5.585228500770015,1.4369088528101637,-5.585228500770015
2025-10-12 09:00:00,9,21.720000000000002,16.47438264092916,5.245617359070842,5.245617359070842,1.3495372697221608,-5.245617359070842
2025-10-12 10:00:00,10,30.740000000000002,40.70415309296524,9.96415309296524,9.96415309296524,2.563472521860765,9.96415309296524
2025-10-12 11:00:00,11,32.15,42.54479974118307,10.394799741183071,10.394799741183071,2.67426476271034,10.394799741183071
2025-10-12 12:00:00,12,29.960000000000004,44.54920387882459,14.589203878824588,14.589203878824588,3.753356949683489,14.589203878824588
2025-10-12 13:00:00,13,31.91,39.626778336955674,7.716778336955674,7.716778336955674,1.9852915786733876,7.716778336955674
2025-10-12 14:00:00,14,24.0,33.802806372507774,9.802806372507774,9.802806372507774,2.5219629343899466,9.802806372507774
2025-10-12 15:00:00,15,21.270000000000003,13.86347073545649,7.406529264543513,7.406529264543513,1.9054739599915886,-7.406529264543513
2025-10-12 16:00:00,16,15.379999999999999,10.50035887987201,4.879641120127989,4.879641120127989,1.2553827516782432,-4.879641120127989
2025-10-12 17:00:00,17,11.009999999999998,8.150267226943697,2.859732773056301,2.859732773056301,0.7357219740802798,-2.859732773056301
2025-10-12 18:00:00,18,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-12 19:00:00,19,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-13 06:00:00,6,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-13 07:00:00,7,12.040000000000001,8.58141146313291,3.45858853686709,3.45858853686709,0.8897892872542138,-3.45858853686709
2025-10-13 08:00:00,8,17.1,13.709392870936979,3.3906071290630226,3.3906071290630226,0.8722997455664038,-3.3906071290630226
2025-10-13 09:00:00,9,23.77,15.783350273249374,7.986649726750626,7.986649726750626,2.0547212517947444,-7.986649726750626
2025-10-13 10:00:00,10,33.69,28.5401574136092,5.149842586390797,5.149842586390797,1.3248973434020712,-5.149842586390797
2025-10-13 11:00:00,11,39.21,50.73542141441961,11.525421414419611,11.525421414419611,2.965139216858214,11.525421414419611
2025-10-13 12:00:00,12,32.599999999999994,52.50524028112663,19.905240281126638,19.905240281126638,5.121010890301279,19.905240281126638
2025-10-13 13:00:00,13,25.29,43.244546188423925,17.954546188423926,17.954546188423926,4.619156828190377,17.954546188423926
2025-10-13 14:00:00,14,21.860000000000003,21.631571543039545,0.228428456960458,0.228428456960458,0.05876767118748956,-0.228428456960458
2025-10-13 15:00:00,15,24.32,11.606544529571279,12.713455470428721,12.713455470428721,3.270784125080698,-12.713455470428721
2025-10-13 16:00:00,16,17.88,10.996308362208731,6.883691637791268,6.883691637791268,1.7709637936915021,-6.883691637791268
2025-10-13 17:00:00,17,11.87,8.432119604972955,3.437880395027044,3.437880395027044,0.8844617142943773,-3.437880395027044
2025-10-13 18:00:00,18,11.039999999999997,0.0,11.039999999999997,11.039999999999997,2.8402551001874254,-11.039999999999997
2025-10-13 19:00:00,19,11.039999999999997,0.0,11.039999999999997,11.039999999999997,2.8402551001874254,-11.039999999999997
2025-10-14 06:00:00,6,11.039999999999997,0.0,11.039999999999997,11.039999999999997,2.8402551001874254,-11.039999999999997
2025-10-14 07:00:00,7,28.01,9.750945975901574,18.259054024098425,18.259054024098425,4.697497401860806,-18.259054024098425
2025-10-14 08:00:00,8,83.52999999999999,52.891327829284236,30.63867217071575,30.63867217071575,7.88239537100054,-30.63867217071575
2025-10-14 09:00:00,9,135.03,87.37844188096378,47.651558119036224,47.651558119036224,12.259291755386792,-47.651558119036224
2025-10-14 10:00:00,10,169.91999999999996,119.3311375102738,50.588862489726154,50.588862489726154,13.014970534341039,-50.588862489726154
2025-10-14 11:00:00,11,150.02,145.7805862892082,4.239413710791808,4.239413710791808,1.09067177661965,-4.239413710791808
2025-10-14 12:00:00,12,137.54000000000002,125.06685647597745,12.473143524022575,12.473143524022575,3.208959194698812,-12.473143524022575
2025-10-14 13:00:00,13,123.46000000000001,92.14552653381661,31.3144734661834,31.3144734661834,8.05625842137783,-31.3144734661834
2025-10-14 14:00:00,14,112.35,89.88793051834912,22.46206948165087,22.46206948165087,5.778805018661524,-22.46206948165087
2025-10-14 15:00:00,15,84.63000000000001,49.90171819370554,34.72828180629447,34.72828180629447,8.93452713053207,-34.72828180629447
2025-10-14 16:00:00,16,49.010000000000005,28.52410557868822,20.485894421311784,20.485894421311784,5.270395481162312,-20.485894421311784
2025-10-14 17:00:00,17,15.789999999999997,8.757266168918123,7.032733831081874,7.032733831081874,1.8093078018107742,-7.032733831081874
2025-10-14 18:00:00,18,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-14 19:00:00,19,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-15 06:00:00,6,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-15 07:00:00,7,12.34,8.475040445725838,3.8649595542741615,3.8649595542741615,0.9943361490983069,-3.8649595542741615
2025-10-15 08:00:00,8,17.839999999999996,13.153508040748308,4.686491959251688,4.686491959251688,1.2056913667800697,-4.686491959251688
2025-10-15 09:00:00,9,21.84,14.433364951858358,7.406635048141641,7.406635048141641,1.9055011748832644,-7.406635048141641
